     0   -0.2757155913E-01
     1   -0.2655638835E-01
     2   -0.2555446108E-01
     3   -0.2456586423E-01
     4   -0.2359070766E-01
     5   -0.2262912101E-01
     6   -0.2168125134E-01
     7   -0.2074726182E-01
     8   -0.1982733124E-01
     9   -0.1892165421E-01
    10   -0.1803044209E-01
    11   -0.1715392440E-01
    12   -0.1629235062E-01
    13   -0.1544599216E-01
    14   -0.1461514461E-01
    15   -0.1380012994E-01
    16   -0.1300129883E-01
    17   -0.1221903306E-01
    18   -0.1145374781E-01
    19   -0.1070589426E-01
    20   -0.9975962116E-02
    21   -0.9264482441E-02
    22   -0.8572030623E-02
    23   -0.7899229592E-02
    24   -0.7246753281E-02
    25   -0.6615330346E-02
    26   -0.6005748107E-02
    27   -0.5418856675E-02
    28   -0.4855573173E-02
    29   -0.4316885890E-02
    30   -0.3803858110E-02
    31   -0.3317631217E-02
    32   -0.2859426415E-02
    33   -0.2430544103E-02
    34   -0.2032359411E-02
    35   -0.1666311639E-02
    36   -0.1333884244E-02
    37   -0.1036570080E-02
    38   -0.7758132202E-03
    39   -0.5529116747E-03
    40   -0.3688504939E-03
    41   -0.2240091294E-03
    42   -0.1176744445E-03
    43   -0.4733838539E-04
    44   -0.7819478086E-05
