0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	1	2	2	2	2	2	2	1	2	0	2	2	2	1	2	2	0	2	1	2	2	0	1	2	2	1	2	0	2	1	2	0	2	1	2	0	1	2	2	1	0	2	1	2	0	2	1	2	0	1	2	3	3	3	3	3	3	2	3	0	3	1	3	3	2	3	3	1	0	3	2	3	3	2	1	3	0	3	2	3	1	3	0	2	3	1	3	2	3	0	1	2	3	3	0	2	1	3	3	2	0	1	3	2	3	1	0	2	3	4	4	4	4	4	4	4	3	4	1	2	4	4	0	3	4	4	2	4	1	3	4	0	4	3	2	4	1	4	3	4	2	0	4	3	1	4	2	4	3	0	4	1	4	2	3	4	0	3	1	2	4	4	3	2	0	1	4	3	4	2	4	1	3	5	5	0	5	5	5	5	5	4	5	5	2	3	5	1	4	5	5	0	5	3	4	2	5	5	1	4	5	3	0	5	2	4	5	3	5	1	4	5	2	0	5	3	4	5	1	2	5	4	3	0	5	4	1	5	2	3	5	4	0	5	3	2	1	4	5	3	0	5	6	6	4	6	2	6	6	1	6	6	5	6	6	4	3	6	6	5	2	6	0	1	6	4	5	6	3	6	6	5	2	4	6	0	1	3	5	6	6	4	2	5	6	3	1	6	0	4	5	6	2	3	6	5	4	6	1	0	5	6	2	3	4	6	5	1	6	4	0	3	2	5	6	4	7	6	7	7	7	5	1	7	3	7	7	2	7	0	6	7	7	5	4	7	6	7	3	7	1	2	5	6	7	4	7	0	7	6	3	5	7	1	4	7	2	6	7	5	0	6	3	7	4	7	5	2	6	1	7	3	7	4	6	0	5	7	2	6	1	7	3	5	4	7	6	0	7	2	5	4	1	6	3	7	8	8	7	8	8	5	8	6	8	0	8	4	2	8	7	3	8	1	8	6	8	5	7	8	8	4	8	7	6	2	0	3	8	5	8	1	7	8	6	4	8	7	5	2	3	8	6	0	8	7	1	4	8	5	6	7	8	3	2	8	4	7	0	5	6	8	1	7	3	8	2	6	5	4	8	7	0	8	1	6	3	7	5	8	4	2	9	9	9	8	9	9	6	9	7	9	9	5	0	8	1	9	3	9	4	9	7	2	6	8	9	9	5	9	8	7	9	3	4	6	1	0	9	8	9	2	7	5	9	8	6	9	4	3	7	9	8	1	0	5	9	2	6	8	7	9	4	3	9	8	5	6	7	9	1	2	0	9	8	4	7	9	3	6	5	8	9	1	7	2	9	8	4	6	0	5	10	10	3	10	10	9	10	10	8	7	10	10	10	9	6	10	4	1	2	10	5	8	10	9	7	0	3	10	10	9	6	8	10	10	7	4	5	9	2	10	1	8	10	3	6	9	0	10	7	5	8	10	4	9	10	6	2	7	1	10	3	9	8	10	5	0	4	9	10	6	7	8	10	2	9	3	1	5	10	8	7	4	6	9	10	0	8	10	9	2	3	7	5	11	11	11	11	6	10	11	1	11	4	11	9	11	8	11	10	11	7	0	11	5	9	11	10	6	3	2	11	8	11	4	10	1	11	9	7	11	8	10	6	11	5	0	9	11	3	2	10	7	4	11	8	11	1	9	10	6	5	11	7	11	8	10	3	9	0	4	2	11	6	10	11	5	1	9	8	7	11	10	3	11	4	9	6	2	0	8	10	7	11	5	1	11	9	10	12	12	12	8	12	12	6	11	3	4	12	7	12	12	10	2	9	5	12	11	12	0	12	8	12	10	11	12	1	6	7	9	12	4	3	11	12	5	10	8	12	2	11	12	9	0	7	6	12	10	11	12	1	4	8	3	5	9	12	10	11	12	7	2	6	12	11	8	9	10	12	4	5	1	11	3	12	7	10	9	6	8	12	11	2	12	10	4	5	11	7	9	12	8	3	1	6	12	10	11	13	13	13	13	13	2	9	13	12	13	7	13	8	5	11	4	13	10	12	13	6	13	3	13	9	12	11	1	13	13	10	7	8	13	12	2	5	11	13	4	6	9	13	12	10	3	13	11	8	7	12	13	1	9	13	5	10	2	12	11	6	4	13	8	13	7	12	3	9	10	11	13	12	13	5	6	8	4	11	2	13	10	9	7	12	13	3	11	12	13	10	8	5	6	9	13	4	7	14	12	14	11	14	14	2	14	14	13	14	10	14	14	3	12	8	14	9	13	11	6	14	5	14	7	13	14	12	10	4	14	11	14	2	13	9	8	14	12	6	3	14	13	10	5	7	11	14	12	14	13	9	4	8	14	10	11	13	2	14	12	6	7	14	3	5	9	13	14	8	12	11	10	4	14	13	6	14	12	7	9	11	13	5	10	14	8	3	12	14	13	4	11	9	14	7	10	6	15	15	15	15	13	15	12	15	8	14	15	5	15	15	11	3	15	13	14	15	9	10	12	15	4	7	15	14	6	13	15	8	11	15	12	14	5	15	10	9	13	15	3	14	11	15	7	12	4	8	6	15	13	14	10	15	9	5	14	15	11	12	13	15	7	3	8	14	15	10	6	13	4	12	11	9	15	14	5	15	13	14	12	10	7	8	15	11	6	9	15	13	14	4	12	15	16	16	16	16	5	10	16	11	14	16	8	13	16	7	15	16	9	16	16	12	6	14	15	16	16	13	11	4	10	16	15	16	14	8	5	12	16	7	9	15	13	16	14	16	11	6	15	10	16	12	13	16	4	14	15	8	9	16	7	5	11	16	15	10	13	14	12	16	6	15	16	8	9	14	11	4	13	16	7	12	15	10	5	16	14	15	6	16	13	11	9	12	8	16	15	14	10	7	16	17	17	17	13	17	5	17	17	15	17	11	12	16	17	14	17	6	9	17	8	17	16	10	15	13	17	14	17	7	16	12	17	11	15	17	5	16	13	17	9	14	10	6	8	17	15	16	12	17	11	7	17	13	14	16	15	17	9	10	5	17	16	12	8	6	15	14	17	13	11	16	17	7	15	17	14	12	10	9	16	13	17	11	8	5	15	16	6	17	14	12	17	7	13	16	10	15	9	18	18	17	18	11	18	18	18	14	8	18	16	18	17	18	15	13	12	18	6	18	17	16	10	18	7	14	9	11	18	15	17	18	13	16	18	8	12	17	18	14	18	15	6	10	16	17	11	18	9	7	13	18	12	17	14	15	16	18	8	18	17	10	11	18	13	16	15	6	14	9	12	18	17	7	18	16	17	8	15	13	18	11	14	10	18	16	12	17	9	6	15	18	7	17	13	14	16	19	19	19	18	19	19	8	11	19	10	19	12	19	15	17	18	19	19	16	9	19	14	13	18	19	17	19	7	15	11	19	18	16	12	10	8	19	17	14	19	18	13	19	9	15	16	19	17	18	19	11	12	7	14	18	19	10	17	16	8	15	13	19	18	19	9	17	14	16	12	11	19	18	15	13	19	10	7	17	18	8	19	16	14	15	9	19	12	18	17	11	13	19	16	10	18	20	20	20	20	19	17	20	15	14	7	20	20	8	20	19	20	18	12	16	20	9	13	11	20	17	19	20	15	18	20	14	10	20	19	16	20	17	12	18	20	8	13	19	11	20	15	9	14	20	16	17	19	18	20	10	20	19	12	13	15	18	17	20	16	11	14	8	19	20	9	18	20	17	19	10	15	16	13	20	12	14	18	19	20	11	17	8	20	15	9	16	19	18	20	13	10	12	14	21	17	21	21	19	21	21	20	21	18	21	16	21	11	15	21	20	19	21	21	17	8	9	13	21	18	20	14	21	12	10	19	16	21	20	15	21	17	18	11	21	19	20	21	13	14	21	16	20	9	12	18	19	17	21	15	10	21	20	11	21	19	18	16	14	13	17	20	21	15	12	21	19	9	20	18	10	21	16	17	14	19	11	20	21	13	15	18	21	20	12	19	17	16	21	22	9	22	22	22	10	22	20	14	18	22	21	22	15	13	22	11	19	22	21	22	17	20	16	22	12	22	18	21	22	19	22	20	14	15	21	9	22	10	17	13	22	11	16	18	19	20	21	22	22	12	21	22	17	15	14	20	19	18	22	16	13	21	10	22	20	11	19	22	21	17	18	12	15	22	14	20	16	21	22	19	13	22	18	17	21	10	20	11	22	15	19	16	12	14	21	22	20	23	23	23	18	23	17	23	13	23	22	21	23	23	19	23	20	15	23	22	10	16	11	23	21	14	18	23	12	22	17	23	19	20	23	21	13	23	22	23	15	16	18	23	22	20	21	19	14	17	11	10	23	12	22	23	21	20	23	18	13	16	19	22	15	23	17	21	23	14	22	20	11	23	18	19	12	21	22	16	23	13	15	17	20	23	22	21	19	14	18	23	22	20	23	11	16	24	24	12	24	17	24	21	24	15	24	13	24	23	19	22	24	18	24	24	20	23	14	21	24	24	22	16	17	24	23	19	24	15	11	12	20	18	21	24	22	23	13	24	24	14	23	19	22	21	17	24	16	20	18	24	23	15	24	22	12	21	11	23	13	24	19	20	17	24	14	22	16	23	18	24	21	15	20	23	24	19	22	12	24	17	13	21	23	18	16	22	14	24	20	19	23	25	24	25	25	15	25	21	25	25	22	25	24	25	17	18	25	23	20	25	12	13	16	25	24	19	21	14	25	22	23	25	24	25	15	25	20	18	17	24	22	23	21	25	19	16	25	24	13	12	25	23	14	22	20	25	21	24	18	15	17	25	19	23	25	24	22	16	25	21	20	23	24	13	25	14	12	18	22	19	17	15	25	24	23	21	20	25	16	24	22	25	23	18	19	26	26	26	13	25	14	21	26	24	17	26	26	20	15	26	22	26	25	23	26	26	24	16	26	25	19	26	18	21	26	23	22	24	20	25	17	26	14	26	13	15	25	26	24	23	21	26	22	16	19	18	25	26	20	24	26	17	23	25	26	21	22	14	24	15	26	13	19	25	20	18	16	23	26	25	22	24	26	21	17	26	23	25	19	20	24	26	14	15	18	22	13	16	25	21	26	23	24	27	27	27	27	17	26	27	27	25	27	20	19	27	22	27	26	27	23	24	21	18	25	27	15	14	26	27	16	27	22	27	26	25	24	17	20	23	19	27	21	27	26	18	25	27	24	22	27	26	23	15	16	14	27	20	25	21	19	17	26	27	24	27	23	22	25	18	26	27	24	20	27	21	26	15	16	25	19	23	14	27	17	22	26	24	27	18	25	21	20	27	26	23	28	28	28	28	22	28	19	24	27	28	25	28	16	15	26	28	17	28	27	14	28	23	28	18	21	25	26	24	20	28	27	22	28	28	19	27	26	28	25	23	28	16	24	17	15	27	21	28	26	20	22	18	28	25	27	28	24	23	19	26	28	27	25	21	28	22	16	17	20	27	26	28	15	24	18	23	28	25	27	19	26	28	21	22	24	27	28	20	23	25	26	17	16	28	18	29	27	29	29	29	15	29	29	28	24	29	19	22	29	21	26	25	29	27	23	29	28	29	20	29	28	27	29	26	24	17	25	29	18	16	22	28	29	21	23	19	27	15	29	26	28	29	25	20	24	29	27	28	29	22	26	23	17	18	21	29	27	28	16	25	19	24	29	26	20	29	28	27	22	23	29	25	28	21	24	29	26	18	27	17	19	29	28	16	25	20	23	22	29	30	30	26	30	27	30	30	24	28	30	30	29	21	30	30	30	27	28	25	29	30	18	26	19	17	23	30	22	24	30	20	29	16	28	30	27	30	29	26	21	25	30	28	30	23	29	27	24	30	18	19	22	26	28	17	20	30	29	25	30	27	21	16	29	28	30	23	24	26	30	22	25	29	27	19	28	30	18	20	29	17	30	26	21	24	23	27	28	30	25	29	22	31	31	31	30	31	31	31	31	26	28	29	31	27	19	30	20	31	24	18	31	25	23	21	31	30	29	17	31	28	31	26	27	22	30	31	29	31	24	28	25	30	31	23	20	19	31	27	29	21	26	18	30	31	28	22	31	17	30	29	25	24	31	27	26	23	31	30	28	29	20	19	31	21	30	27	18	31	25	22	24	28	29	26	31	30	17	23	31	27	29	32	32	30	28	32	32	32	20	25	31	21	32	32	19	26	24	32	22	32	30	31	29	32	18	32	27	28	23	32	31	30	32	25	29	26	32	31	24	32	21	28	20	30	27	22	32	31	19	32	29	23	32	31	30	18	26	25	28	32	27	24	29	31	32	30	21	32	22	20	31	28	26	32	23	19	25	29	30	27	31	32	24	18	32	28	30	29	31	26	32	21	22	33	33	27	33	25	33	20	33	23	33	31	30	32	33	33	29	28	33	19	24	33	32	31	33	26	30	33	27	32	33	18	25	29	33	31	28	22	21	32	23	33	30	20	33	24	31	32	27	33	26	29	19	33	28	30	32	25	31	33	33	22	32	23	29	21	27	30	33	31	26	24	28	20	32	33	25	29	33	31	30	32	19	27	33	28	23	22	26	32	31	34	34	34	33	24	34	21	34	30	29	34	34	34	33	25	32	20	34	31	34	27	28	33	34	30	34	32	26	29	34	19	33	23	31	34	22	24	34	32	33	21	25	28	30	34	27	29	34	31	33	32	20	26	34	33	34	30	23	31	28	24	32	34	22	27	29	19	25	33	34	21	32	30	26	34	31	33	34	28	29	20	33	32	27	34	24	23	31	30	35	35	25	35	35	35	22	34	33	35	35	26	32	35	35	29	34	28	21	35	31	33	35	30	27	34	35	32	35	24	33	35	34	20	25	23	31	29	35	26	28	32	30	22	34	35	33	35	27	34	35	31	21	32	33	35	29	34	30	25	24	28	35	26	23	33	35	34	31	20	32	27	22	35	29	34	30	33	35	28	32	31	21	35	34	36	25	36	36	36	24	26	36	33	36	36	35	36	23	27	30	34	29	36	32	36	35	31	36	33	20	28	22	36	34	35	36	32	36	30	25	26	35	33	36	29	34	31	24	27	21	36	35	36	23	32	28	34	33	36	35	30	36	31	22	29	34	36	35	26	33	25	32	27	36	24	35	28	34	36	31	30	21	33	23	36	32	35	29	37	37	34	37	37	36	37	37	37	35	26	27	37	33	31	25	36	22	37	30	28	37	34	32	37	35	24	36	37	29	37	33	36	34	37	35	31	23	21	37	32	36	30	27	37	26	28	35	33	37	34	25	36	37	29	22	31	32	35	37	24	36	34	30	33	37	36	37	35	27	28	23	26	32	37	34	21	36	29	31	33	25	35	37	38	38	38	38	38	30	36	38	38	37	34	38	22	24	38	35	32	38	37	36	33	31	38	28	27	38	29	37	26	38	34	36	35	23	38	30	37	38	25	32	33	38	36	37	31	35	34	38	28	38	24	37	29	36	27	22	38	33	30	35	32	26	37	34	38	36	31	38	37	23	25	35	38	33	36	39	39	34	39	39	32	29	37	28	39	38	39	30	39	27	39	35	38	39	24	36	37	31	39	39	26	33	38	34	22	39	37	39	32	36	35	38	39	29	25	39	30	28	37	38	23	39	34	31	33	36	27	39	35	38	37	39	32	38	24	39	26	36	34	37	39	35	33	38	30	29	39	22	31	28	36	40	40	37	40	39	38	40	25	40	32	40	40	34	27	35	40	39	23	40	38	40	37	33	36	39	40	40	30	38	26	31	39	40	29	24	35	37	40	34	32	36	39	40	28	38	40	33	39	37	40	25	38	35	27	40	36	39	34	31	40	30	32	37	38	23	39	40	29	33	41	26	41	40	36	41	35	41	41	39	41	38	28	41	37	40	24	41	34	41	39	41	40	41	38	31	36	32	41	40	27	35	37	30	41	39	33	25	41	40	29	38	41	34	39	41	40	36	37	41	35	26	23	28	38	40	39	41	32	31	33	41	40	37	42	34	39	36	42	30	41	42	24	42	42	38	42	42	40	41	27	42	35	42	29	39	42	41	42	40	37	25	38	42	41	36	42	33	32	39	40	34	42	41	31	28	42	35	38	37	41	42	26	40	30	39	42	36	41	23	42	40	43	43	43	43	42	38	43	41	39	43	33	43	29	34	37	27	42	43	24	32	43	35	40	41	43	42	43	36	31	43	39	38	42	41	43	40	25	43	42	37	43	28	41	30	43	42	39	40	34	35	43	38	44	44	33	44	44	41	44	42	26	36	44	43	44	44	32	44	43	40	42	37	44	39	41	44	43	29	44	42	44	38	43	31	44	27	41	40	43	44	42	45	45	45	45	35	39	45	44	45	36	34	45	43	45	44	37	45	24	41	42	45	33	44	43	45	40	30	38	45	44	45	46	46	46	28	46	43	42	46	45	46	44	46	39	41	46	45	32	46	25	46	44	45	47	43	47	46	47	47	47	47	46	47	45	40	48	42	47	48	48	48	46	47	44	46	45	46	43	36	37	41	45	44	35	38	45	42	44	43	39	45	26	34	31	29	40	44	41	43	42	44	33	43	42	27	38	39	41	40	37	43	36	30	42	32	43	35	41	40	42	28	34	39	38	24	41	37	42	31	40	36	33	25	42	41	39	29	35	38	40	26	41	37	32	34	39	30	41	36	40	27	38	33	39	35	40	28	37	31	38	36	40	34	39	29	32	24	37	25	35	30	38	39	33	26	36	27	31	37	34	39	38	28	32	35	29	36	38	37	33	30	34	38	35	31	25	36	37	26	32	27	33	28	34	37	29	35	36	30	31	32	36	33	34	35	25	26	27	28	29	30	35	31	32	34	33	34	33	27	28	26	29	32	30	25	31	33	32	31	30	29	28	27	26	31	30	29	28	27	26	28	27	26
