  0.0000000E+00 -0.100812153830577     
   1.000000     -9.920556517436625E-002
   2.000000     -9.761450121242027E-002
   3.000000     -9.603890634082714E-002
   4.000000     -9.447872478200434E-002
   5.000000     -9.293390058368357E-002
   6.000000     -9.140437761799675E-002
   7.000000     -8.989009958044900E-002
   8.000000     -8.839100998894657E-002
   9.000000     -8.690705218280992E-002
   10.00000     -8.543816932177944E-002
   11.00000     -8.398430438502338E-002
   12.00000     -8.254540017013837E-002
   13.00000     -8.112139929214721E-002
   14.00000     -7.971224418249886E-002
   15.00000     -7.831787708806162E-002
   16.00000     -7.693824007011854E-002
   17.00000     -7.557327500335007E-002
   18.00000     -7.422292357483259E-002
   19.00000     -7.288712728301741E-002
   20.00000     -7.156582743672499E-002
   21.00000     -7.025896515412064E-002
   22.00000     -6.896648136170083E-002
   23.00000     -6.768831679328843E-002
   24.00000     -6.642441198909374E-002
   25.00000     -6.517470729457489E-002
   26.00000     -6.393914285856270E-002
   27.00000     -6.271765863258014E-002
   28.00000     -6.151019437772617E-002
   29.00000     -6.031668966893314E-002
   30.00000     -5.913708384063357E-002
   31.00000     -5.797131589578561E-002
   32.00000     -5.681932475670351E-002
   33.00000     -5.568105006515425E-002
   34.00000     -5.455643161910814E-002
   35.00000     -5.344540463531569E-002
   36.00000     -5.234789754485494E-002
   37.00000     -5.126385132072250E-002
   38.00000     -5.019324950983775E-002
   39.00000     -4.913607276434792E-002
   40.00000     -4.809213741333976E-002
   41.00000     -4.706108626203670E-002
   42.00000     -4.604292006257679E-002
   43.00000     -4.503860191862849E-002
   44.00000     -4.404912042975712E-002
   45.00000     -4.307273752889909E-002
   46.00000     -4.210472919486649E-002
   47.00000     -4.114383013152367E-002
   48.00000     -4.019960581408610E-002
   49.00000     -3.928801466726750E-002
   50.00000     -3.840390119955633E-002
   51.00000     -3.750780537760776E-002
   52.00000     -3.657894077928908E-002
   53.00000     -3.564014281732369E-002
   54.00000     -3.475916736949061E-002
   55.00000     -3.406171384600795E-002
   56.00000     -3.334368436936230E-002
   57.00000     -3.245134048447340E-002
   58.00000     -3.150679121325692E-002
   59.00000     -3.055744164887451E-002
   60.00000     -2.962400011420255E-002
   61.00000     -2.890329470490745E-002
   62.00000     -2.858239099163100E-002
   63.00000     -2.771985782206253E-002
   64.00000     -2.682017595786143E-002
   65.00000     -2.593142062444705E-002
   66.00000     -2.505783936761212E-002
   67.00000     -2.420078645795149E-002
   68.00000     -2.336118723699650E-002
   69.00000     -2.254355109518881E-002
   70.00000     -2.225372469292930E-002
   71.00000     -2.172633692917123E-002
   72.00000     -2.094050424631578E-002
   73.00000     -2.017040167484651E-002
   74.00000     -1.941746498778158E-002
   75.00000     -1.868183392279541E-002
   76.00000     -1.796347045602803E-002
   77.00000     -1.726227636513645E-002
   78.00000     -1.657812387015418E-002
   79.00000     -1.591087454006978E-002
   80.00000     -1.526043056813461E-002
   81.00000     -1.462772055984260E-002
   82.00000     -1.444508062554263E-002
   83.00000     -1.400736860572315E-002
   84.00000     -1.340610386256440E-002
   85.00000     -1.282041309322706E-002
   86.00000     -1.225033348151168E-002
   87.00000     -1.169567991345522E-002
   88.00000     -1.115623645601069E-002
   89.00000     -1.063177750657386E-002
   90.00000     -1.012207306455405E-002
   91.00000     -9.626890811675967E-003
   92.00000     -9.145997250931421E-003
   93.00000     -8.679158484146588E-003
   94.00000     -8.226140823526783E-003
   95.00000     -7.786711327958210E-003
   96.00000     -7.360638342651243E-003
   97.00000     -6.947692196369330E-003
   98.00000     -6.547646579720292E-003
   99.00000     -6.160283288128544E-003
   100.0000     -5.785426919487835E-003
   101.0000     -5.461726912498024E-003
   102.0000     -5.421077906929767E-003
   103.0000     -5.071645684795452E-003
   104.0000     -4.732764950996312E-003
   105.0000     -4.405407950993507E-003
   106.0000     -4.089395169858322E-003
   107.0000     -3.784525217372940E-003
   108.0000     -3.490595453593496E-003
   109.0000     -3.207405297769488E-003
   110.0000     -2.934757170158434E-003
   111.0000     -2.672456886380650E-003
   112.0000     -2.420313885979988E-003
   113.0000     -2.178141404380587E-003
   114.0000     -1.945756627899442E-003
   115.0000     -1.722980850162594E-003
   116.0000     -1.509639641192723E-003
   117.0000     -1.305563038373074E-003
   118.0000     -1.110585768644367E-003
   119.0000     -9.245475127527531E-004
   120.0000     -7.472932249780628E-004
   121.0000     -5.786735257011736E-004
   122.0000     -4.185451899125302E-004
   123.0000     -2.667717631174277E-004
   124.0000     -1.232243484557926E-004
