     0   -0.2261753181E-01
     1   -0.2206498626E-01
     2   -0.2151701353E-01
     3   -0.2097364217E-01
     4   -0.2043490087E-01
     5   -0.1990082039E-01
     6   -0.1937143507E-01
     7   -0.1884678325E-01
     8   -0.1832690706E-01
     9   -0.1781185178E-01
    10   -0.1730166517E-01
    11   -0.1679639707E-01
    12   -0.1629609925E-01
    13   -0.1580082560E-01
    14   -0.1531063245E-01
    15   -0.1482557903E-01
    16   -0.1434572778E-01
    17   -0.1387114466E-01
    18   -0.1340189925E-01
    19   -0.1293806477E-01
    20   -0.1247971808E-01
    21   -0.1202693963E-01
    22   -0.1157981358E-01
    23   -0.1113842789E-01
    24   -0.1070287460E-01
    25   -0.1027325019E-01
    26   -0.9849655946E-02
    27   -0.9432198330E-02
    28   -0.9020989361E-02
    29   -0.8616146889E-02
    30   -0.8217794816E-02
    31   -0.7826063243E-02
    32   -0.7441088594E-02
    33   -0.7063013719E-02
    34   -0.6691988038E-02
    35   -0.6328167734E-02
    36   -0.5971716031E-02
    37   -0.5622803552E-02
    38   -0.5281608758E-02
    39   -0.4948318450E-02
    40   -0.4623128313E-02
    41   -0.4306243480E-02
    42   -0.3997879097E-02
    43   -0.3698260864E-02
    44   -0.3407625566E-02
    45   -0.3126221559E-02
    46   -0.2854309235E-02
    47   -0.2592161443E-02
    48   -0.2340063857E-02
    49   -0.2098315274E-02
    50   -0.1867227791E-02
    51   -0.1647126817E-02
    52   -0.1438350834E-02
    53   -0.1241250839E-02
    54   -0.1056189381E-02
    55   -0.8835391374E-03
    56   -0.7236810452E-03
    57   -0.5770021288E-03
    58   -0.4438933163E-03
    59   -0.3247476872E-03
    60   -0.2199593348E-03
    61   -0.1299214971E-03
    62   -0.5501831541E-04
