     0   -0.8001275610E-02
     1   -0.7796084753E-02
     2   -0.7594216647E-02
     3   -0.7395650299E-02
     4   -0.7200364603E-02
     5   -0.7008338335E-02
     6   -0.6819550153E-02
     7   -0.6633978595E-02
     8   -0.6451602078E-02
     9   -0.6272398898E-02
    10   -0.6096347228E-02
    11   -0.5923425116E-02
    12   -0.5753610484E-02
    13   -0.5586881128E-02
    14   -0.5423214715E-02
    15   -0.5262588784E-02
    16   -0.5104980742E-02
    17   -0.4950367864E-02
    18   -0.4798727292E-02
    19   -0.4650036033E-02
    20   -0.4504270959E-02
    21   -0.4361408804E-02
    22   -0.4221426162E-02
    23   -0.4084299488E-02
    24   -0.3950005098E-02
    25   -0.3818519161E-02
    26   -0.3689817704E-02
    27   -0.3563876609E-02
    28   -0.3440671610E-02
    29   -0.3320178294E-02
    30   -0.3202372097E-02
    31   -0.3087228304E-02
    32   -0.2974722049E-02
    33   -0.2864828311E-02
    34   -0.2757521914E-02
    35   -0.2652777526E-02
    36   -0.2550569656E-02
    37   -0.2450872655E-02
    38   -0.2353660713E-02
    39   -0.2258907857E-02
    40   -0.2166587951E-02
    41   -0.2076674696E-02
    42   -0.1989141624E-02
    43   -0.1903962103E-02
    44   -0.1821109329E-02
    45   -0.1740556332E-02
    46   -0.1662275966E-02
    47   -0.1586240918E-02
    48   -0.1512423698E-02
    49   -0.1440796642E-02
    50   -0.1371331910E-02
    51   -0.1304001487E-02
    52   -0.1238777178E-02
    53   -0.1175630609E-02
    54   -0.1114533228E-02
    55   -0.1055456301E-02
    56   -0.9983709122E-03
    57   -0.9432479642E-03
    58   -0.8900581763E-03
    59   -0.8387720840E-03
    60   -0.7893600389E-03
    61   -0.7417922081E-03
    62   -0.6960385738E-03
    63   -0.6520689333E-03
    64   -0.6098528988E-03
    65   -0.5693598977E-03
    66   -0.5305591727E-03
    67   -0.4934197827E-03
    68   -0.4579106029E-03
    69   -0.4240003264E-03
    70   -0.3916574650E-03
    71   -0.3608503511E-03
    72   -0.3315471395E-03
    73   -0.3037158100E-03
    74   -0.2773241703E-03
    75   -0.2523398596E-03
    76   -0.2287303530E-03
    77   -0.2064629668E-03
    78   -0.1855048651E-03
    79   -0.1658230674E-03
    80   -0.1473844586E-03
    81   -0.1301558006E-03
    82   -0.1141037473E-03
    83   -0.9919486326E-04
    84   -0.8539564761E-04
    85   -0.7267256461E-04
    86   -0.6099208422E-04
    87   -0.5032073622E-04
    88   -0.4062518428E-04
    89   -0.3187233019E-04
    90   -0.2402946477E-04
    91   -0.1706449485E-04
    92   -0.1094630062E-04
    93   -0.5645331701E-05
    94   -0.1134680916E-05
    95    0.2607760900E-05
    96    0.5594194693E-05
    97    0.7810335211E-05
