  0.0000000E+00 -0.101805976742893     
   1.000000     -0.100370543539656     
   2.000000     -9.977870620582009E-002
   3.000000     -9.719070937133022E-002
   4.000000     -9.393776849581634E-002
   5.000000     -9.287712447722615E-002
   6.000000     -8.786031566495155E-002
   7.000000     -8.249315556791484E-002
   8.000000     -8.170349083739241E-002
   9.000000     -7.701710616290754E-002
   10.00000     -7.159554659403530E-002
   11.00000     -6.633604278564541E-002
   12.00000     -6.130680621755188E-002
   13.00000     -6.039483352458875E-002
   14.00000     -5.654806671403055E-002
   15.00000     -5.208045905597590E-002
   16.00000     -4.791093274760452E-002
   17.00000     -4.403713470595635E-002
   18.00000     -4.045051597671155E-002
   19.00000     -3.713857019708462E-002
   20.00000     -3.408642984747517E-002
   21.00000     -3.127799497856044E-002
   22.00000     -2.869672170105119E-002
   23.00000     -2.632616555361553E-002
   24.00000     -2.609266119216140E-002
   25.00000     -2.415033132926547E-002
   26.00000     -2.215393247019634E-002
   27.00000     -2.032250290322860E-002
   28.00000     -1.864248681427795E-002
   29.00000     -1.710126344376198E-002
   30.00000     -1.568714354466984E-002
   31.00000     -1.438934436959752E-002
   32.00000     -1.319795079487527E-002
   33.00000     -1.210386802998402E-002
   34.00000     -1.109876979681804E-002
   35.00000     -1.017504471562075E-002
   36.00000     -9.325742792764925E-003
   37.00000     -8.544523290342956E-003
   38.00000     -7.825604810023295E-003
   39.00000     -7.163718100282491E-003
   40.00000     -6.554061864605644E-003
   41.00000     -5.992261684540715E-003
   42.00000     -5.474332057717260E-003
   43.00000     -4.996641473798149E-003
   44.00000     -4.555880400933631E-003
   45.00000     -4.149032024274500E-003
   46.00000     -3.773345561015111E-003
   47.00000     -3.426311969232830E-003
   48.00000     -3.105641867481061E-003
   49.00000     -2.809245486477153E-003
   50.00000     -2.535214481699179E-003
   51.00000     -2.281805445095777E-003
   52.00000     -2.047424964582951E-003
   53.00000     -1.830616090955674E-003
   54.00000     -1.630046082867083E-003
   55.00000     -1.444495311346718E-003
   56.00000     -1.272847215765329E-003
   57.00000     -1.114079161667608E-003
   58.00000     -9.672544718336094E-004
   59.00000     -8.315144705410503E-004
   60.00000     -7.060722700178800E-004
   61.00000     -5.902064353744479E-004
   62.00000     -4.832555526679611E-004
   63.00000     -3.846132921613894E-004
   64.00000     -2.937239782701909E-004
   65.00000     -2.100786348116091E-004
   66.00000     -1.332114840496254E-004
   67.00000     -6.269689032582027E-005
