   6.50000000000000       0.131442505799114       9.957893325157043E-002
   6.50578125000000       0.130429665133029       9.714435023675630E-002
   6.51156250000000       0.129429485849841       9.476242710762423E-002
   6.51734375000000       0.128441799691281       9.243195194617776E-002
   6.52312500000000       0.127466440722751       9.015174269462507E-002
   6.52890625000000       0.126503245299741       8.792064637126148E-002
   6.53468750000000       0.125552052034745       8.573753830823704E-002
   6.54046875000000       0.124612701764686       8.360132141041499E-002
   6.54625000000000       0.123685037518835       8.151092543487112E-002
   6.55203125000000       0.122768904487215       7.946530629024186E-002
   6.55781250000000       0.121864149989478       7.746344535553666E-002
   6.56359375000000       0.120970623444267       7.550434881767444E-002
   6.56937500000000       0.120088176339023       7.358704702733433E-002
   6.57515625000000       0.119216662200264       7.171059387250657E-002
   6.58093750000000       0.118355936564305       6.987406616925228E-002
   6.58671875000000       0.117505856948417       6.807656306922368E-002
   6.59250000000000       0.116666282822427       6.631720548332849E-002
   6.59828125000000       0.115837075580744       6.459513552126722E-002
   6.60406250000000       0.115018098514805       6.290951594628705E-002
   6.60984375000000       0.114209216785930       6.125952964485341E-002
   6.61562500000000       0.113410297398597       5.964437911076119E-002
   6.62140625000000       0.112621209174107       5.806328594324173E-002
   6.62718750000000       0.111841822724649       5.651549035874296E-002
   6.63296875000000       0.111072010427753       5.500025071588769E-002
   6.63875000000000       0.110311646401128       5.351684305334625E-002
   6.64453125000000       0.109560606477868       5.206456064014666E-002
   6.65031250000000       0.108818768182041       5.064271353815993E-002
   6.65609375000000       0.108086010704633       4.925062817635294E-002
   6.66187500000000       0.107362214879857       4.788764693649596E-002
   6.66765625000000       0.106647263161810       4.655312774999227E-002
   6.67343750000000       0.105941039601484       4.524644370555608E-002
   6.67921875000000       0.105243429824116       4.396698266734407E-002
   6.68500000000000       0.104554321006873       4.271414690334589E-002
   6.69078125000000       0.103873601856876       4.148735272365895E-002
   6.69656250000000       0.103201162589543       4.028603012844164E-002
   6.70234375000000       0.102536894907255       3.910962246520721E-002
   6.70812500000000       0.101880691978345       3.795758609524160E-002
   6.71390625000000       0.101232448416391       3.682939006887323E-002
   6.71968750000000       0.100592060259818       3.572451580934455E-002
   6.72546875000000       9.995942495180388E-002  3.464245680504666E-002
   6.73125000000000       9.933444132047980E-002  3.358271830988746E-002
   6.73703125000000       9.871700955942608E-002  3.254481705156666E-002
