  0.0000000E+00 -1.601266066071583E-002
   1.000000     -1.553307578990907E-002
   2.000000     -1.506499593105782E-002
   3.000000     -1.460817423207913E-002
   4.000000     -1.416236187931958E-002
   5.000000     -1.372730856054833E-002
   6.000000     -1.330276297139624E-002
   7.000000     -1.288847336251862E-002
   8.000000     -1.248418812359427E-002
   9.000000     -1.208965639912576E-002
   10.00000     -1.170462872987034E-002
   11.00000     -1.132885771271020E-002
   12.00000     -1.096209867090712E-002
   13.00000     -1.060411032600776E-002
   14.00000     -1.025465546226216E-002
   15.00000     -9.913501574273835E-003
   16.00000     -9.580421488777972E-003
   17.00000     -9.255193951907131E-003
   18.00000     -8.937604174064674E-003
   19.00000     -8.627444325515675E-003
   20.00000     -8.324513977004646E-003
   21.00000     -8.028620481058638E-003
   22.00000     -7.739579291194829E-003
   23.00000     -7.457214217904934E-003
   24.00000     -7.181357621831690E-003
   25.00000     -6.911850545313729E-003
   26.00000     -6.648542783013548E-003
   27.00000     -6.391292891334571E-003
   28.00000     -6.139968137537768E-003
   29.00000     -5.894444396552911E-003
   30.00000     -5.654606016698231E-003
   31.00000     -5.420345686606939E-003
   32.00000     -5.191564327792038E-003
   33.00000     -4.968170996107954E-003
   34.00000     -4.750082708391219E-003
   35.00000     -4.537224060498950E-003
   36.00000     -4.329526535191880E-003
   37.00000     -4.126927556111191E-003
   38.00000     -3.929369592357640E-003
   39.00000     -3.736799820081815E-003
   40.00000     -3.549170814367748E-003
   41.00000     -3.366442358536334E-003
   42.00000     -3.188583799912207E-003
   43.00000     -3.015575756241689E-003
   44.00000     -2.847409772909036E-003
   45.00000     -2.684084987278484E-003
   46.00000     -2.525601920305756E-003
   47.00000     -2.371954870976567E-003
   48.00000     -2.223125552934171E-003
   49.00000     -2.079080987212434E-003
   50.00000     -1.939777683165670E-003
   51.00000     -1.805171737098554E-003
   52.00000     -1.675231635122339E-003
   53.00000     -1.549949019091405E-003
   54.00000     -1.429343601824910E-003
   55.00000     -1.313461147165511E-003
   56.00000     -1.202366078586825E-003
   57.00000     -1.096131434266916E-003
   58.00000     -9.948285139670771E-004
   59.00000     -8.985175201742962E-004
   60.00000     -8.072396320835897E-004
   61.00000     -7.210106845445721E-004
   62.00000     -6.398169658462875E-004
   63.00000     -5.636142797967755E-004
   64.00000     -4.923316896692472E-004
   65.00000     -4.258804916250681E-004
   66.00000     -3.641667618837159E-004
   67.00000     -3.071034693668952E-004
   68.00000     -2.546176760895525E-004
   69.00000     -2.066505806492663E-004
   70.00000     -1.631515274476672E-004
   71.00000     -1.240692290443883E-004
   72.00000     -8.934346227941772E-005
   73.00000     -5.889929488596387E-005
   74.00000     -3.264477768296270E-005
   75.00000     -1.047278407861097E-005
