   J  Sym   #        Energy    g Population Name J Ka Kc     
  20   O+  10      174.4685   41 8.84755e-5 v=0 20 19  1     
  20   O-   1       16.5005   41 .000188732 v=0 20  1 20     
  20   O-   2       20.1180   41 .000185486 v=0 20  3 18     
  20   O-   3       27.1331   41 .000179349 v=0 20  5 16     
  20   O-   4       37.6568   41 .000170522 v=0 20  7 14     
  20   O-   5       51.6887   41 .000159424 v=0 20  9 12     
  20   O-   6       69.2286   41 .000146562 v=0 20 11 10     
  20   O-   7       90.2766   41 .00013249  v=0 20 13  8     
  20   O-   8      114.8326   41 .00011777  v=0 20 15  6     
  20   O-   9      142.8965   41 .00010294  v=0 20 17  4     
  20   O-  10      174.4685   41 8.84755e-5 v=0 20 19  2     
  21   E+   1       17.7720   43 .000196735 v=0 21  0 21     
  21   E+   2       19.5536   43 .000195061 v=0 21  2 19     
  21   E+   3       24.8041   43 .000190211 v=0 21  4 17     
  21   E+   4       33.5735   43 .000182377 v=0 21  6 15     
  21   E+   5       45.8513   43 .000171948 v=0 21  8 13     
  21   E+   6       61.6372   43 .000159411 v=0 21 10 11     
  21   E+   7       80.9311   43 .000145322 v=0 21 12  9     
  21   E+   8      103.7331   43 .000130268 v=0 21 14  7     
  21   E+   9      130.0431   43 .000114826 v=0 21 16  5     
  21   E+  10      159.8610   43 9.95251e-5 v=0 21 18  3     
  21   E+  11      193.1870   43 8.48243e-5 v=0 21 20  1     
  21   E-   1       19.5386   43 .000195075 v=0 21  2 20     
  21   E-   2       24.8041   43 .000190211 v=0 21  4 18     
  21   E-   3       33.5735   43 .000182377 v=0 21  6 16     
  21   E-   4       45.8513   43 .000171948 v=0 21  8 14     
  21   E-   5       61.6372   43 .000159411 v=0 21 10 12     
  21   E-   6       80.9311   43 .000145322 v=0 21 12 10     
  21   E-   7      103.7331   43 .000130268 v=0 21 14  8     
  21   E-   8      130.0431   43 .000114826 v=0 21 16  6     
  21   E-   9      159.8610   43 9.95251e-5 v=0 21 18  4     
  21   E-  10      193.1870   43 8.48243e-5 v=0 21 20  2     
  21   O+   1       18.3371   43 .000196202 v=0 21  1 20     
  21   O+   2       21.7356   43 .000193031 v=0 21  3 18     
  21   O+   3       28.7502   43 .000186645 v=0 21  5 16     
  21   O+   4       39.2739   43 .000177458 v=0 21  7 14     
  21   O+   5       53.3057   43 .000165909 v=0 21  9 12     
  21   O+   6       70.8457   43 .000152524 v=0 21 11 10     
  21   O+   7       91.8936   43 .000137879 v=0 21 13  8     
  21   O+   8      116.4496   43 .000122561 v=0 21 15  6     
  21   O+   9      144.5136   43 .000107127 v=0 21 17  4     
  21   O+  10      176.0855   43 9.20746e-5 v=0 21 19  2     
  21   O+  11      211.1655   43 7.78169e-5 v=0 21 21  0     
  21   O-   1       18.1064   43 .00019642  v=0 21  1 21     
  21   O-   2       21.7353   43 .000193031 v=0 21  3 19     
  21   O-   3       28.7502   43 .000186645 v=0 21  5 17     
  21   O-   4       39.2739   43 .000177458 v=0 21  7 15     
  21   O-   5       53.3057   43 .000165909 v=0 21  9 13     
  21   O-   6       70.8457   43 .000152524 v=0 21 11 11     
  21   O-   7       91.8936   43 .000137879 v=0 21 13  9     
  21   O-   8      116.4496   43 .000122561 v=0 21 15  7     
  21   O-   9      144.5136   43 .000107127 v=0 21 17  5     
  21   O-  10      176.0855   43 9.20746e-5 v=0 21 19  3     
  21   O-  11      211.1655   43 7.78169e-5 v=0 21 21  1     
  22   E+   1       19.4630   45 .000204223 v=0 22  0 22     
  22   E+   2       21.2501   45 .00020248  v=0 22  2 20     
  22   E+   3       26.4983   45 .000197447 v=0 22  4 18     
  22   E+   4       35.2676   45 .000189315 v=0 22  6 16     
  22   E+   5       47.5453   45 .000178489 v=0 22  8 14     
  22   E+   6       63.3312   45 .000165475 v=0 22 10 12     
  22   E+   7       82.6252   45 .000150851 v=0 22 12 10     
  22   E+   8      105.4271   45 .000135224 v=0 22 14  8     
  22   E+   9      131.7371   45 .000119194 v=0 22 16  6     
  22   E+  10      161.5551   45 .000103311 v=0 22 18  4     
  22   E+  11      194.8810   45 8.80513e-5 v=0 22 20  2     
  22   E+  12      231.7150   45 7.37932e-5 v=0 22 22  0     
  22   E-   1       21.2321   45 .000202497 v=0 22  2 21     
  22   E-   2       26.4983   45 .000197447 v=0 22  4 19     
  22   E-   3       35.2676   45 .000189315 v=0 22  6 17     
  22   E-   4       47.5453   45 .000178489 v=0 22  8 15     
  22   E-   5       63.3312   45 .000165475 v=0 22 10 13     
  22   E-   6       82.6252   45 .000150851 v=0 22 12 11     
  22   E-   7      105.4271   45 .000135224 v=0 22 14  9     
  22   E-   8      131.7371   45 .000119194 v=0 22 16  7     
  22   E-   9      161.5551   45 .000103311 v=0 22 18  5     
  22   E-  10      194.8810   45 8.80513e-5 v=0 22 20  3     
  22   E-  11      231.7150   45 7.37932e-5 v=0 22 22  1     
  22   O+   1       20.0413   45 .000203657 v=0 22  1 21     
  22   O+   2       23.4300   45 .000200374 v=0 22  3 19     
  22   O+   3       30.4443   45 .000193745 v=0 22  5 17     
  22   O+   4       40.9679   45 .00018421  v=0 22  7 15     
  22   O+   5       54.9998   45 .000172221 v=0 22  9 13     
  22   O+   6       72.5397   45 .000158326 v=0 22 11 11     
  22   O+   7       93.5876   45 .000143124 v=0 22 13  9     
  22   O+   8      118.1436   45 .000127224 v=0 22 15  7     
  22   O+   9      146.2076   45 .000111203 v=0 22 17  5     
  22   O+  10      177.7795   45 9.55775e-5 v=0 22 19  3     
  22   O+  11      212.8595   45 8.07773e-5 v=0 22 21  1     
  22   O-   1       19.7887   45 .000203904 v=0 22  1 22     
  22   O-   2       23.4297   45 .000200374 v=0 22  3 20     
  22   O-   3       30.4443   45 .000193745 v=0 22  5 18     
  22   O-   4       40.9679   45 .00018421  v=0 22  7 16     
  22   O-   5       54.9998   45 .000172221 v=0 22  9 14     
  22   O-   6       72.5397   45 .000158326 v=0 22 11 12     
  22   O-   7       93.5876   45 .000143124 v=0 22 13 10     
  22   O-   8      118.1436   45 .000127224 v=0 22 15  8     
  22   O-   9      146.2076   45 .000111203 v=0 22 17  6     
  22   O-  10      177.7795   45 9.55775e-5 v=0 22 19  4     
  22   O-  11      212.8595   45 8.07773e-5 v=0 22 21  2     
  23   E+   1       21.2306   47 .000211499 v=0 23  0 23     
  23   E+   2       23.0239   47 .000209687 v=0 23  2 21     
  23   E+   3       28.2695   47 .000204478 v=0 23  4 19     
  23   E+   4       37.0387   47 .000196057 v=0 23  6 17     
  23   E+   5       49.3164   47 .000184846 v=0 23  8 15     
  23   E+   6       65.1023   47 .000171368 v=0 23 10 13     
  23   E+   7       84.3962   47 .000156222 v=0 23 12 11     
  23   E+   8      107.1981   47 .00014004  v=0 23 14  9     
  23   E+   9      133.5081   47 .000123439 v=0 23 16  7     
  23   E+  10      163.3261   47 .00010699  v=0 23 18  5     
  23   E+  11      196.6520   47 9.11869e-5 v=0 23 20  3     
  23   E+  12      233.4860   47 7.64211e-5 v=0 23 22  1     
  23   E-   1       23.0025   47 .000209709 v=0 23  2 22     
  23   E-   2       28.2695   47 .000204478 v=0 23  4 20     
  23   E-   3       37.0387   47 .000196057 v=0 23  6 18     
  23   E-   4       49.3164   47 .000184846 v=0 23  8 16     
  23   E-   5       65.1023   47 .000171368 v=0 23 10 14     
  23   E-   6       84.3962   47 .000156222 v=0 23 12 12     
  23   E-   7      107.1981   47 .00014004  v=0 23 14 10     
  23   E-   8      133.5081   47 .000123439 v=0 23 16  8     
  23   E-   9      163.3261   47 .00010699  v=0 23 18  6     
  23   E-  10      196.6520   47 9.11869e-5 v=0 23 20  4     
  23   E-  11      233.4860   47 7.64211e-5 v=0 23 22  2     
  23   O+   1       21.8229   47 .000210899 v=0 23  1 22     
  23   O+   2       25.2015   47 .000207509 v=0 23  3 20     
  23   O+   3       32.2155   47 .000200645 v=0 23  5 18     
  23   O+   4       42.7390   47 .000190769 v=0 23  7 16     
  23   O+   5       56.7708   47 .000178354 v=0 23  9 14     
  23   O+   6       74.3107   47 .000163965 v=0 23 11 12     
  23   O+   7       95.3587   47 .000148221 v=0 23 13 10     
  23   O+   8      119.9146   47 .000131754 v=0 23 15  8     
  23   O+   9      147.9786   47 .000115163 v=0 23 17  6     
  23   O+  10      179.5506   47 9.89811e-5 v=0 23 19  4     
  23   O+  11      214.6305   47 8.36539e-5 v=0 23 21  2     
  23   O+  12      253.2185   47 6.95206e-5 v=0 23 23  0     
  23   O-   1       21.5474   47 .000211177 v=0 23  1 23     
  23   O-   2       25.2011   47 .000207509 v=0 23  3 21     
  23   O-   3       32.2155   47 .000200645 v=0 23  5 19     
  23   O-   4       42.7390   47 .000190769 v=0 23  7 17     
  23   O-   5       56.7708   47 .000178354 v=0 23  9 15     
  23   O-   6       74.3107   47 .000163965 v=0 23 11 13     
  23   O-   7       95.3587   47 .000148221 v=0 23 13 11     
  23   O-   8      119.9146   47 .000131754 v=0 23 15  9     
  23   O-   9      147.9786   47 .000115163 v=0 23 17  7     
  23   O-  10      179.5506   47 9.89811e-5 v=0 23 19  5     
  23   O-  11      214.6305   47 8.36539e-5 v=0 23 21  3     
  23   O-  12      253.2185   47 6.95206e-5 v=0 23 23  1     
  24   E+   1       23.0747   49 .000218557 v=0 24  0 24     
  24   E+   2       24.8751   49 .000216678 v=0 24  2 22     
  24   E+   3       30.1178   49 .000211298 v=0 24  4 20     
  24   E+   4       38.8868   49 .000202596 v=0 24  6 18     
  24   E+   5       51.1645   49 .000191011 v=0 24  8 16     
  24   E+   6       66.9503   49 .000177084 v=0 24 10 14     
  24   E+   7       86.2442   49 .000161433 v=0 24 12 12     
  24   E+   8      109.0462   49 .00014471  v=0 24 14 10     
  24   E+   9      135.3561   49 .000127556 v=0 24 16  8     
  24   E+  10      165.1741   49 .000110559 v=0 24 18  6     
  24   E+  11      198.5001   49 9.42283e-5 v=0 24 20  4     
  24   E+  12      235.3340   49 7.897e-5   v=0 24 22  2     
  24   E+  13      275.6760   49 6.50783e-5 v=0 24 24  0     
  24   E-   1       24.8499   49 .000216704 v=0 24  2 23     
  24   E-   2       30.1178   49 .000211298 v=0 24  4 21     
  24   E-   3       38.8868   49 .000202596 v=0 24  6 19     
  24   E-   4       51.1645   49 .000191011 v=0 24  8 17     
  24   E-   5       66.9503   49 .000177084 v=0 24 10 15     
  24   E-   6       86.2442   49 .000161433 v=0 24 12 13     
  24   E-   7      109.0462   49 .00014471  v=0 24 14 11     
  24   E-   8      135.3561   49 .000127556 v=0 24 16  9     
  24   E-   9      165.1741   49 .000110559 v=0 24 18  7     
  24   E-  10      198.5001   49 9.42283e-5 v=0 24 20  5     
  24   E-  11      235.3340   49 7.897e-5   v=0 24 22  3     
  24   E-  12      275.6760   49 6.50783e-5 v=0 24 24  1     
  24   O+   1       23.6819   49 .000217921 v=0 24  1 23     
  24   O+   2       27.0501   49 .000214429 v=0 24  3 21     
  24   O+   3       34.0636   49 .000207337 v=0 24  5 19     
  24   O+   4       44.5871   49 .000197132 v=0 24  7 17     
  24   O+   5       58.6189   49 .000184303 v=0 24  9 15     
  24   O+   6       76.1588   49 .000169433 v=0 24 11 13     
  24   O+   7       97.2067   49 .000153165 v=0 24 13 11     
  24   O+   8      121.7627   49 .000136149 v=0 24 15  9     
  24   O+   9      149.8266   49 .000119004 v=0 24 17  7     
  24   O+  10      181.3986   49 .000102282 v=0 24 19  5     
  24   O+  11      216.4785   49 8.64441e-5 v=0 24 21  3     
  24   O+  12      255.0665   49 7.18394e-5 v=0 24 23  1     
  24   O-   1       23.3824   49 .000218235 v=0 24  1 24     
  24   O-   2       27.0495   49 .00021443  v=0 24  3 22     
  24   O-   3       34.0636   49 .000207337 v=0 24  5 20     
  24   O-   4       44.5871   49 .000197132 v=0 24  7 18     
  24   O-   5       58.6189   49 .000184303 v=0 24  9 16     
  24   O-   6       76.1588   49 .000169433 v=0 24 11 14     
  24   O-   7       97.2067   49 .000153165 v=0 24 13 12     
  24   O-   8      121.7627   49 .000136149 v=0 24 15 10     
  24   O-   9      149.8266   49 .000119004 v=0 24 17  8     
  24   O-  10      181.3986   49 .000102282 v=0 24 19  6     
  24   O-  11      216.4785   49 8.64441e-5 v=0 24 21  4     
  24   O-  12      255.0665   49 7.18394e-5 v=0 24 23  2     
  25   E+   1       24.9954   51 .000225392 v=0 25  0 25     
  25   E+   2       26.8037   51 .000223446 v=0 25  2 23     
  25   E+   3       32.0431   51 .000217901 v=0 25  4 21     
  25   E+   4       40.8119   51 .000208927 v=0 25  6 19     
  25   E+   5       53.0896   51 .00019698  v=0 25  8 17     
  25   E+   6       68.8754   51 .000182618 v=0 25 10 15     
  25   E+   7       88.1693   51 .000166478 v=0 25 12 13     
  25   E+   8      110.9712   51 .000149233 v=0 25 14 11     
  25   E+   9      137.2812   51 .000131542 v=0 25 16  9     
  25   E+  10      167.0991   51 .000114014 v=0 25 18  7     
  25   E+  11      200.4251   51 9.71731e-5 v=0 25 20  5     
  25   E+  12      237.2591   51 8.1438e-5  v=0 25 22  3     
  25   E+  13      277.6010   51 6.71121e-5 v=0 25 24  1     
  25   E-   1       26.7741   51 .000223477 v=0 25  2 24     
  25   E-   2       32.0431   51 .000217901 v=0 25  4 22     
  25   E-   3       40.8119   51 .000208927 v=0 25  6 20     
  25   E-   4       53.0896   51 .00019698  v=0 25  8 18     
  25   E-   5       68.8754   51 .000182618 v=0 25 10 16     
  25   E-   6       88.1693   51 .000166478 v=0 25 12 14     
  25   E-   7      110.9712   51 .000149233 v=0 25 14 12     
  25   E-   8      137.2812   51 .000131542 v=0 25 16 10     
  25   E-   9      167.0991   51 .000114014 v=0 25 18  8     
  25   E-  10      200.4251   51 9.71731e-5 v=0 25 20  6     
  25   E-  11      237.2591   51 8.1438e-5  v=0 25 22  4     
  25   E-  12      277.6010   51 6.71121e-5 v=0 25 24  2     
  25   O+   1       25.6182   51 .00022472  v=0 25  1 24     
  25   O+   2       28.9757   51 .00022113  v=0 25  3 22     
  25   O+   3       35.9888   51 .000213816 v=0 25  5 20     
  25   O+   4       46.5122   51 .000203293 v=0 25  7 18     
  25   O+   5       60.5440   51 .000190062 v=0 25  9 16     
  25   O+   6       78.0838   51 .000174728 v=0 25 11 14     
  25   O+   7       99.1317   51 .000157952 v=0 25 13 12     
  25   O+   8      123.6877   51 .000140403 v=0 25 15 10     
  25   O+   9      151.7516   51 .000122723 v=0 25 17  8     
  25   O+  10      183.3236   51 .000105479 v=0 25 19  6     
  25   O+  11      218.4036   51 8.91456e-5 v=0 25 21  4     
  25   O+  12      256.9915   51 7.40845e-5 v=0 25 23  2     
  25   O+  13      299.0875   51 6.05408e-5 v=0 25 25  0     
  25   O-   1       25.2939   51 .000225069 v=0 25  1 25     
  25   O-   2       28.9750   51 .000221131 v=0 25  3 23     
  25   O-   3       35.9888   51 .000213816 v=0 25  5 21     
  25   O-   4       46.5122   51 .000203293 v=0 25  7 19     
  25   O-   5       60.5440   51 .000190062 v=0 25  9 17     
  25   O-   6       78.0838   51 .000174728 v=0 25 11 15     
  25   O-   7       99.1317   51 .000157952 v=0 25 13 13     
  25   O-   8      123.6877   51 .000140403 v=0 25 15 11     
  25   O-   9      151.7516   51 .000122723 v=0 25 17  9     
  25   O-  10      183.3236   51 .000105479 v=0 25 19  7     
  25   O-  11      218.4036   51 8.91456e-5 v=0 25 21  5     
  25   O-  12      256.9915   51 7.40845e-5 v=0 25 23  3     
  25   O-  13      299.0875   51 6.05408e-5 v=0 25 25  1     
  26   E+   1       26.9926   53 .000231998 v=0 26  0 26     
  26   E+   2       28.8097   53 .000229985 v=0 26  2 24     
  26   E+   3       34.0454   53 .000224282 v=0 26  4 22     
  26   E+   4       42.8141   53 .000215045 v=0 26  6 20     
  26   E+   5       55.0916   53 .000202749 v=0 26  8 18     
  26   E+   6       70.8774   53 .000187966 v=0 26 10 16     
  26   E+   7       90.1713   53 .000171353 v=0 26 12 14     
  26   E+   8      112.9732   53 .000153603 v=0 26 14 12     
  26   E+   9      139.2832   53 .000135394 v=0 26 16 10     
  26   E+  10      169.1011   53 .000117353 v=0 26 18  8     
  26   E+  11      202.4271   53 .000100019 v=0 26 20  6     
  26   E+  12      239.2611   53 8.38229e-5 v=0 26 22  4     
  26   E+  13      279.6030   53 6.90775e-5 v=0 26 24  2     
  26   E+  14      323.4530   53 5.59763e-5 v=0 26 26  0     
  26   E-   1       28.7753   53 .000230023 v=0 26  2 25     
  26   E-   2       34.0454   53 .000224282 v=0 26  4 23     
  26   E-   3       42.8141   53 .000215045 v=0 26  6 21     
  26   E-   4       55.0916   53 .000202749 v=0 26  8 19     
  26   E-   5       70.8774   53 .000187966 v=0 26 10 17     
  26   E-   6       90.1713   53 .000171353 v=0 26 12 15     
  26   E-   7      112.9732   53 .000153603 v=0 26 14 13     
  26   E-   8      139.2832   53 .000135394 v=0 26 16 11     
  26   E-   9      169.1011   53 .000117353 v=0 26 18  9     
  26   E-  10      202.4271   53 .000100019 v=0 26 20  7     
  26   E-  11      239.2611   53 8.38229e-5 v=0 26 22  5     
  26   E-  12      279.6030   53 6.90775e-5 v=0 26 24  3     
  26   E-  13      323.4530   53 5.59763e-5 v=0 26 26  1     
  26   O+   1       27.6319   53 .000231288 v=0 26  1 25     
  26   O+   2       30.9784   53 .000227605 v=0 26  3 23     
  26   O+   3       37.9911   53 .000220078 v=0 26  5 21     
  26   O+   4       48.5143   53 .000209246 v=0 26  7 19     
  26   O+   5       62.5460   53 .000195628 v=0 26  9 17     
  26   O+   6       80.0859   53 .000179845 v=0 26 11 15     
  26   O+   7      101.1338   53 .000162577 v=0 26 13 13     
  26   O+   8      125.6897   53 .000144515 v=0 26 15 11     
  26   O+   9      153.7537   53 .000126317 v=0 26 17  9     
  26   O+  10      185.3256   53 .000108568 v=0 26 19  7     
  26   O+  11      220.4056   53 9.17562e-5 v=0 26 21  5     
  26   O+  12      258.9936   53 7.62541e-5 v=0 26 23  3     
  26   O+  13      301.0895   53 6.23137e-5 v=0 26 25  1     
  26   O-   1       27.2817   53 .000231676 v=0 26  1 26     
  26   O-   2       30.9776   53 .000227606 v=0 26  3 24     
  26   O-   3       37.9911   53 .000220078 v=0 26  5 22     
  26   O-   4       48.5143   53 .000209246 v=0 26  7 20     
  26   O-   5       62.5460   53 .000195628 v=0 26  9 18     
  26   O-   6       80.0859   53 .000179845 v=0 26 11 16     
  26   O-   7      101.1338   53 .000162577 v=0 26 13 14     
  26   O-   8      125.6897   53 .000144515 v=0 26 15 12     
  26   O-   9      153.7537   53 .000126317 v=0 26 17 10     
  26   O-  10      185.3256   53 .000108568 v=0 26 19  8     
  26   O-  11      220.4056   53 9.17562e-5 v=0 26 21  6     
  26   O-  12      258.9936   53 7.62541e-5 v=0 26 23  4     
  26   O-  13      301.0895   53 6.23137e-5 v=0 26 25  2     
  27   E+   1       29.0662   55 .00023837  v=0 27  0 27     
  27   E+   2       30.8932   55 .000236291 v=0 27  2 25     
  27   E+   3       36.1248   55 .000230436 v=0 27  4 23     
  27   E+   4       44.8933   55 .000220946 v=0 27  6 21     
  27   E+   5       57.1707   55 .000208312 v=0 27  8 19     
  27   E+   6       72.9565   55 .000193124 v=0 27 10 17     
  27   E+   7       92.2504   55 .000176055 v=0 27 12 15     
  27   E+   8      115.0523   55 .000157818 v=0 27 14 13     
  27   E+   9      141.3622   55 .00013911  v=0 27 16 11     
  27   E+  10      171.1802   55 .000120573 v=0 27 18  9     
  27   E+  11      204.5061   55 .000102763 v=0 27 20  7     
  27   E+  12      241.3401   55 8.6123e-5  v=0 27 22  5     
  27   E+  13      281.6821   55 7.0973e-5  v=0 27 24  3     
  27   E+  14      325.5320   55 5.75123e-5 v=0 27 26  1     
  27   E-   1       30.8534   55 .000236336 v=0 27  2 26     
  27   E-   2       36.1248   55 .000230436 v=0 27  4 24     
  27   E-   3       44.8933   55 .000220946 v=0 27  6 22     
  27   E-   4       57.1707   55 .000208312 v=0 27  8 20     
  27   E-   5       72.9565   55 .000193124 v=0 27 10 18     
  27   E-   6       92.2504   55 .000176055 v=0 27 12 16     
  27   E-   7      115.0523   55 .000157818 v=0 27 14 14     
  27   E-   8      141.3622   55 .00013911  v=0 27 16 12     
  27   E-   9      171.1802   55 .000120573 v=0 27 18 10     
  27   E-  10      204.5061   55 .000102763 v=0 27 20  8     
  27   E-  11      241.3401   55 8.6123e-5  v=0 27 22  6     
  27   E-  12      281.6821   55 7.0973e-5  v=0 27 24  4     
  27   E-  13      325.5320   55 5.75123e-5 v=0 27 26  2     
  27   O+   1       29.7229   55 .000237621 v=0 27  1 26     
  27   O+   2       33.0582   55 .00023385  v=0 27  3 24     
  27   O+   3       40.0703   55 .000226116 v=0 27  5 22     
  27   O+   4       50.5934   55 .000214988 v=0 27  7 20     
  27   O+   5       64.6251   55 .000200996 v=0 27  9 18     
  27   O+   6       82.1649   55 .00018478  v=0 27 11 16     
  27   O+   7      103.2128   55 .000167038 v=0 27 13 14     
  27   O+   8      127.7687   55 .000148481 v=0 27 15 12     
  27   O+   9      155.8327   55 .000129783 v=0 27 17 10     
  27   O+  10      187.4046   55 .000111547 v=0 27 19  8     
  27   O+  11      222.4846   55 9.4274e-5  v=0 27 21  6     
  27   O+  12      261.0726   55 7.83465e-5 v=0 27 23  4     
  27   O+  13      303.1685   55 6.40236e-5 v=0 27 25  2     
  27   O+  14      348.7725   55 5.14464e-5 v=0 27 27  0     
  27   O-   1       29.3460   55 .000238051 v=0 27  1 27     
  27   O-   2       33.0572   55 .000233851 v=0 27  3 25     
  27   O-   3       40.0703   55 .000226116 v=0 27  5 23     
  27   O-   4       50.5934   55 .000214988 v=0 27  7 21     
  27   O-   5       64.6251   55 .000200996 v=0 27  9 19     
  27   O-   6       82.1649   55 .00018478  v=0 27 11 17     
  27   O-   7      103.2128   55 .000167038 v=0 27 13 15     
  27   O-   8      127.7687   55 .000148481 v=0 27 15 13     
  27   O-   9      155.8327   55 .000129783 v=0 27 17 11     
  27   O-  10      187.4046   55 .000111547 v=0 27 19  9     
  27   O-  11      222.4846   55 9.4274e-5  v=0 27 21  7     
  27   O-  12      261.0726   55 7.83465e-5 v=0 27 23  5     
  27   O-  13      303.1685   55 6.40236e-5 v=0 27 25  3     
  27   O-  14      348.7725   55 5.14464e-5 v=0 27 27  1     
  28   E+   1       31.2162   57 .000244504 v=0 28  0 28     
  28   E+   2       33.0542   57 .000242358 v=0 28  2 26     
  28   E+   3       38.2813   57 .000236358 v=0 28  4 24     
  28   E+   4       47.0495   57 .000226625 v=0 28  6 22     
  28   E+   5       59.3268   57 .000213666 v=0 28  8 20     
  28   E+   6       75.1126   57 .000198087 v=0 28 10 18     
  28   E+   7       94.4064   57 .00018058  v=0 28 12 16     
  28   E+   8      117.2083   57 .000161874 v=0 28 14 14     
  28   E+   9      143.5182   57 .000142685 v=0 28 16 12     
  28   E+  10      173.3362   57 .000123672 v=0 28 18 10     
  28   E+  11      206.6621   57 .000105405 v=0 28 20  8     
  28   E+  12      243.4961   57 8.83366e-5 v=0 28 22  6     
  28   E+  13      283.8381   57 7.27972e-5 v=0 28 24  4     
  28   E+  14      327.6880   57 5.89905e-5 v=0 28 26  2     
  28   E+  15      375.0460   57 4.70049e-5 v=0 28 28  0     
  28   E-   1       33.0083   57 .000242411 v=0 28  2 27     
  28   E-   2       38.2812   57 .000236358 v=0 28  4 25     
  28   E-   3       47.0495   57 .000226625 v=0 28  6 23     
  28   E-   4       59.3268   57 .000213666 v=0 28  8 21     
  28   E-   5       75.1126   57 .000198087 v=0 28 10 19     
  28   E-   6       94.4064   57 .00018058  v=0 28 12 17     
  28   E-   7      117.2083   57 .000161874 v=0 28 14 15     
  28   E-   8      143.5182   57 .000142685 v=0 28 16 13     
  28   E-   9      173.3362   57 .000123672 v=0 28 18 11     
  28   E-  10      206.6621   57 .000105405 v=0 28 20  9     
  28   E-  11      243.4961   57 8.83366e-5 v=0 28 22  7     
  28   E-  12      283.8381   57 7.27972e-5 v=0 28 24  5     
  28   E-  13      327.6880   57 5.89905e-5 v=0 28 26  3     
  28   E-  14      375.0460   57 4.70049e-5 v=0 28 28  1     
  28   O+   1       31.8912   57 .000243714 v=0 28  1 27     
  28   O+   2       35.2152   57 .000239859 v=0 28  3 25     
  28   O+   3       42.2266   57 .000231928 v=0 28  5 23     
  28   O+   4       52.7496   57 .000220514 v=0 28  7 21     
  28   O+   5       66.7812   57 .000206163 v=0 28  9 19     
  28   O+   6       84.3210   57 .00018953  v=0 28 11 17     
  28   O+   7      105.3689   57 .000171332 v=0 28 13 15     
  28   O+   8      129.9248   57 .000152297 v=0 28 15 13     
  28   O+   9      157.9887   57 .000133119 v=0 28 17 11     
  28   O+  10      189.5607   57 .000114414 v=0 28 19  9     
  28   O+  11      224.6406   57 9.66972e-5 v=0 28 21  7     
  28   O+  12      263.2286   57 8.03602e-5 v=0 28 23  5     
  28   O+  13      305.3246   57 6.56692e-5 v=0 28 25  3     
  28   O+  14      350.9285   57 5.27687e-5 v=0 28 27  1     
  28   O-   1       31.4865   57 .000244187 v=0 28  1 28     
  28   O-   2       35.2138   57 .000239861 v=0 28  3 26     
  28   O-   3       42.2266   57 .000231928 v=0 28  5 24     
  28   O-   4       52.7496   57 .000220514 v=0 28  7 22     
  28   O-   5       66.7812   57 .000206163 v=0 28  9 20     
  28   O-   6       84.3210   57 .00018953  v=0 28 11 18     
  28   O-   7      105.3689   57 .000171332 v=0 28 13 16     
  28   O-   8      129.9248   57 .000152297 v=0 28 15 14     
  28   O-   9      157.9887   57 .000133119 v=0 28 17 12     
  28   O-  10      189.5607   57 .000114414 v=0 28 19 10     
  28   O-  11      224.6406   57 9.66972e-5 v=0 28 21  8     
  28   O-  12      263.2286   57 8.03602e-5 v=0 28 23  6     
  28   O-  13      305.3246   57 6.56692e-5 v=0 28 25  4     
  28   O-  14      350.9285   57 5.27687e-5 v=0 28 27  2     
  29   E+   1       33.4426   59 .000250395 v=0 29  0 29     
  29   E+   2       35.2926   59 .000248183 v=0 29  2 27     
  29   E+   3       40.5147   59 .000242045 v=0 29  4 25     
  29   E+   4       49.2827   59 .000232078 v=0 29  6 23     
  29   E+   5       61.5600   59 .000218807 v=0 29  8 21     
  29   E+   6       77.3456   59 .000202854 v=0 29 10 19     
  29   E+   7       96.6395   59 .000184926 v=0 29 12 17     
  29   E+   8      119.4414   59 .000165769 v=0 29 14 15     
  29   E+   9      145.7513   59 .000146118 v=0 29 16 13     
  29   E+  10      175.5692   59 .000126648 v=0 29 18 11     
  29   E+  11      208.8952   59 .000107941 v=0 29 20  9     
  29   E+  12      245.7291   59 9.04621e-5 v=0 29 22  7     
  29   E+  13      286.0711   59 7.45489e-5 v=0 29 24  5     
  29   E+  14      329.9211   59 6.041e-5   v=0 29 26  3     
  29   E+  15      377.2790   59 4.81359e-5 v=0 29 28  1     
  29   E-   1       35.2402   59 .000248246 v=0 29  2 28     
  29   E-   2       40.5147   59 .000242045 v=0 29  4 26     
  29   E-   3       49.2827   59 .000232078 v=0 29  6 24     
  29   E-   4       61.5600   59 .000218807 v=0 29  8 22     
  29   E-   5       77.3456   59 .000202854 v=0 29 10 20     
  29   E-   6       96.6395   59 .000184926 v=0 29 12 18     
  29   E-   7      119.4414   59 .000165769 v=0 29 14 16     
  29   E-   8      145.7513   59 .000146118 v=0 29 16 14     
  29   E-   9      175.5692   59 .000126648 v=0 29 18 12     
  29   E-  10      208.8952   59 .000107941 v=0 29 20 10     
  29   E-  11      245.7291   59 9.04621e-5 v=0 29 22  8     
  29   E-  12      286.0711   59 7.45489e-5 v=0 29 24  6     
  29   E-  13      329.9211   59 6.041e-5   v=0 29 26  4     
  29   E-  14      377.2790   59 4.81359e-5 v=0 29 28  2     
  29   O+   1       34.1368   59 .000249563 v=0 29  1 28     
