   J  Sym   #        Energy    g Population Name J Ka Kc     
  13   O+   1       51.0611   27 .001057288 v=0 13  1 12     
  13   O+   2       55.9929   27 .001032574 v=0 13  3 10     
  13   O+   3       67.0080   27 .000979441 v=0 13  5  8     
  13   O+   4       83.8646   27 .000903377 v=0 13  7  6     
  13   O+   5      106.3735   27 .000810936 v=0 13  9  4     
  13   O+   6      134.5202   27 .000708535 v=0 13 11  2     
  13   O+   7      168.3008   27 .000602562 v=0 13 13  0     
  13   O-   1       48.1690   27 .001072055 v=0 13  1 13     
  13   O-   2       55.7914   27 .001033572 v=0 13  3 11     
  13   O-   3       67.0076   27 .000979443 v=0 13  5  9     
  13   O-   4       83.8646   27 .000903377 v=0 13  7  7     
  13   O-   5      106.3735   27 .000810936 v=0 13  9  5     
  13   O-   6      134.5202   27 .000708535 v=0 13 11  3     
  13   O-   7      168.3008   27 .000602562 v=0 13 13  1     
  14   E+   1       55.3776   29 .001112339 v=0 14  0 14     
  14   E+   2       60.9001   29 .001083264 v=0 14  2 12     
  14   E+   3       68.3567   29 .00104521  v=0 14  4 10     
  14   E+   4       82.3348   29 .000977438 v=0 14  6  8     
  14   E+   5      102.0136   29 .000889409 v=0 14  8  6     
  14   E+   6      127.3390   29 .000787685 v=0 14 10  4     
  14   E+   7      158.3012   29 .00067899  v=0 14 12  2     
  14   E+   8      194.8970   29 .000569692 v=0 14 14  0     
  14   E-   1       59.3896   29 .00109114  v=0 14  2 13     
  14   E-   2       68.3348   29 .00104532  v=0 14  4 11     
  14   E-   3       82.3348   29 .000977438 v=0 14  6  9     
  14   E-   4      102.0136   29 .000889409 v=0 14  8  7     
  14   E-   5      127.3390   29 .000787685 v=0 14 10  5     
  14   E-   6      158.3012   29 .00067899  v=0 14 12  3     
  14   E-   7      194.8970   29 .000569692 v=0 14 14  1     
  14   O+   1       58.6983   29 .001094764 v=0 14  1 13     
  14   O+   2       63.7046   29 .001068792 v=0 14  3 11     
  14   O+   3       74.6227   29 .001014267 v=0 14  5  9     
  14   O+   4       91.4672   29 .000935552 v=0 14  7  7     
  14   O+   5      113.9714   29 .000839838 v=0 14  9  5     
  14   O+   6      142.1158   29 .000733796 v=0 14 11  3     
  14   O+   7      175.8950   29 .000624049 v=0 14 13  1     
  14   O-   1       55.4295   29 .001112061 v=0 14  1 14     
  14   O-   2       63.4042   29 .001070332 v=0 14  3 12     
  14   O-   3       74.6219   29 .001014271 v=0 14  5 10     
  14   O-   4       91.4672   29 .000935552 v=0 14  7  8     
  14   O-   5      113.9714   29 .000839838 v=0 14  9  6     
  14   O-   6      142.1158   29 .000733796 v=0 14 11  4     
  14   O-   7      175.8950   29 .000624049 v=0 14 13  2     
  15   E+   1       63.1629   31 .001145474 v=0 15  0 15     
  15   E+   2       69.2549   31 .001112491 v=0 15  2 13     
  15   E+   3       76.5450   31 .001074267 v=0 15  4 11     
  15   E+   4       90.4877   31 .001004782 v=0 15  6  9     
  15   E+   5      110.1577   31 .000914329 v=0 15  8  7     
  15   E+   6      135.4791   31 .00080977  v=0 15 10  5     
  15   E+   7      166.4391   31 .000698035 v=0 15 12  3     
  15   E+   8      203.0336   31 .000585675 v=0 15 14  1     
  15   E-   1       67.4151   31 .00112235  v=0 15  2 14     
  15   E-   2       76.5076   31 .00107446  v=0 15  4 12     
  15   E-   3       90.4877   31 .001004782 v=0 15  6 10     
  15   E-   4      110.1577   31 .000914329 v=0 15  8  8     
  15   E-   5      135.4791   31 .00080977  v=0 15 10  6     
  15   E-   6      166.4391   31 .000698035 v=0 15 12  4     
  15   E-   7      203.0336   31 .000585675 v=0 15 14  2     
  15   O+   1       66.8477   31 .001125409 v=0 15  1 14     
  15   O+   2       71.9891   31 .001097998 v=0 15  3 12     
  15   O+   3       82.7853   31 .001042593 v=0 15  5 10     
  15   O+   4       99.6147   31 .000961749 v=0 15  7  8     
  15   O+   5      122.1131   31 .000863378 v=0 15  9  6     
  15   O+   6      150.2546   31 .000754374 v=0 15 11  4     
  15   O+   7      184.0322   31 .000641554 v=0 15 13  2     
  15   O+   8      223.4432   31 .000531064 v=0 15 15  0     
  15   O-   1       63.2003   31 .001145268 v=0 15  1 15     
  15   O-   2       71.5581   31 .00110027  v=0 15  3 13     
  15   O-   3       82.7837   31 .001042601 v=0 15  5 11     
  15   O-   4       99.6147   31 .000961749 v=0 15  7  9     
  15   O-   5      122.1131   31 .000863378 v=0 15  9  7     
  15   O-   6      150.2546   31 .000754374 v=0 15 11  5     
  15   O-   7      184.0322   31 .000641554 v=0 15 13  3     
  15   O-   8      223.4432   31 .000531064 v=0 15 15  1     
  16   E+   1       71.4541   33 .001171839 v=0 16  0 16     
  16   E+   2       78.1583   33 .001134761 v=0 16  2 14     
  16   E+   3       85.2903   33 .001096603 v=0 16  4 12     
  16   E+   4       99.1872   33 .001025899 v=0 16  6 10     
  16   E+   5      118.8464   33 .000933593 v=0 16  8  8     
  16   E+   6      144.1629   33 .000826851 v=0 16 10  6     
  16   E+   7      175.1203   33 .000712767 v=0 16 12  4     
  16   E+   8      211.7132   33 .000598041 v=0 16 14  2     
  16   E+   9      253.9394   33 .000488405 v=0 16 16  0     
  16   E-   1       75.9617   33 .001146778 v=0 16  2 15     
  16   E-   2       85.2291   33 .001096925 v=0 16  4 13     
  16   E-   3       99.1871   33 .001025899 v=0 16  6 11     
  16   E-   4      118.8464   33 .000933593 v=0 16  8  9     
  16   E-   5      144.1629   33 .000826851 v=0 16 10  7     
  16   E-   6      175.1203   33 .000712767 v=0 16 12  5     
  16   E-   7      211.7132   33 .000598041 v=0 16 14  3     
  16   E-   8      253.9394   33 .000488405 v=0 16 16  1     
  16   O+   1       75.5046   33 .001149295 v=0 16  1 15     
  16   O+   2       80.8485   33 .001120214 v=0 16  3 13     
  16   O+   3       91.4968   33 .001064443 v=0 16  5 11     
  16   O+   4      108.3076   33 .000981992 v=0 16  7  9     
  16   O+   5      130.7989   33 .000881581 v=0 16  9  7     
  16   O+   6      158.9369   33 .000770292 v=0 16 11  5     
  16   O+   7      192.7125   33 .000655098 v=0 16 13  3     
  16   O+   8      232.1222   33 .000542278 v=0 16 15  1     
  16   O-   1       71.4809   33 .001171689 v=0 16  1 16     
  16   O-   2       80.2513   33 .001123427 v=0 16  3 14     
  16   O-   3       91.4937   33 .001064458 v=0 16  5 12     
  16   O-   4      108.3076   33 .000981992 v=0 16  7 10     
  16   O-   5      130.7989   33 .000881581 v=0 16  9  8     
  16   O-   6      158.9369   33 .000770292 v=0 16 11  6     
  16   O-   7      192.7125   33 .000655098 v=0 16 13  4     
  16   O-   8      232.1222   33 .000542278 v=0 16 15  2     
  17   E+   1       80.2517   35 .001191511 v=0 17  0 17     
  17   E+   2       87.6047   35 .001150225 v=0 17  2 15     
  17   E+   3       94.5959   35 .001112299 v=0 17  4 13     
  17   E+   4      108.4337   35 .001040877 v=0 17  6 11     
  17   E+   5      128.0799   35 .000947283 v=0 17  8  9     
  17   E+   6      153.3906   35 .000838999 v=0 17 10  7     
  17   E+   7      184.3448   35 .00072325  v=0 17 12  5     
  17   E+   8      220.9359   35 .000606842 v=0 17 14  3     
  17   E+   9      263.1608   35 .000495596 v=0 17 16  1     
  17   E-   1       85.0273   35 .001164532 v=0 17  2 16     
  17   E-   2       94.4992   35 .001112815 v=0 17  4 14     
  17   E-   3      108.4335   35 .001040878 v=0 17  6 12     
  17   E-   4      128.0799   35 .000947283 v=0 17  8 10     
  17   E-   5      153.3906   35 .000838999 v=0 17 10  8     
  17   E-   6      184.3448   35 .00072325  v=0 17 12  6     
  17   E-   7      220.9359   35 .000606842 v=0 17 14  4     
  17   E-   8      263.1608   35 .000495596 v=0 17 16  2     
  17   O+   1       84.6656   35 .001166553 v=0 17  1 16     
  17   O+   2       90.2834   35 .001135543 v=0 17  3 14     
  17   O+   3      100.7582   35 .001079907 v=0 17  5 12     
  17   O+   4      117.5461   35 .000996368 v=0 17  7 10     
  17   O+   5      140.0290   35 .000894523 v=0 17  9  8     
  17   O+   6      168.1628   35 .000781616 v=0 17 11  6     
  17   O+   7      201.9360   35 .000664736 v=0 17 13  4     
  17   O+   8      241.3442   35 .00055026  v=0 17 15  2     
  17   O+   9      286.3856   35 .000443358 v=0 17 17  0     
  17   O-   1       80.2707   35 .001191403 v=0 17  1 17     
  17   O-   2       89.4819   35 .001139917 v=0 17  3 15     
  17   O-   3      100.7527   35 .001079936 v=0 17  5 13     
  17   O-   4      117.5461   35 .000996368 v=0 17  7 11     
  17   O-   5      140.0290   35 .000894523 v=0 17  9  9     
  17   O-   6      168.1628   35 .000781616 v=0 17 11  7     
  17   O-   7      201.9360   35 .000664736 v=0 17 13  5     
  17   O-   8      241.3442   35 .00055026  v=0 17 15  3     
  17   O-   9      286.3856   35 .000443358 v=0 17 17  1     
  18   E+   1       89.5560   37 .001204626 v=0 18  0 18     
  18   E+   2       97.5879   37 .001159107 v=0 18  2 16     
  18   E+   3      104.4655   37 .001121498 v=0 18  4 14     
  18   E+   4      118.2280   37 .001049865 v=0 18  6 12     
  18   E+   5      137.8586   37 .000955533 v=0 18  8 10     
  18   E+   6      163.1624   37 .000846335 v=0 18 10  8     
  18   E+   7      194.1129   37 .000729587 v=0 18 12  6     
  18   E+   8      230.7017   37 .000612165 v=0 18 14  4     
  18   E+   9      272.9252   37 .000499947 v=0 18 16  2     
  18   E+  10      320.7818   37 .000397417 v=0 18 18  0     
  18   E-   1       94.6102   37 .001175778 v=0 18  2 17     
  18   E-   2      104.3176   37 .001122294 v=0 18  4 15     
  18   E-   3      118.2276   37 .001049867 v=0 18  6 13     
  18   E-   4      137.8586   37 .000955533 v=0 18  8 11     
  18   E-   5      163.1624   37 .000846335 v=0 18 10  9     
  18   E-   6      194.1129   37 .000729587 v=0 18 12  7     
  18   E-   7      230.7017   37 .000612165 v=0 18 14  5     
  18   E-   8      272.9252   37 .000499947 v=0 18 16  3     
  18   E-   9      320.7818   37 .000397417 v=0 18 18  1     
  18   O+   1       94.3286   37 .001177367 v=0 18  1 17     
  18   O+   2      100.2930   37 .001144166 v=0 18  3 15     
  18   O+   3      110.5708   37 .001089136 v=0 18  5 13     
  18   O+   4      127.3309   37 .001005017 v=0 18  7 11     
  18   O+   5      149.8037   37 .000902331 v=0 18  9  9     
  18   O+   6      177.9325   37 .000788458 v=0 18 11  7     
  18   O+   7      211.7028   37 .000670564 v=0 18 13  5     
  18   O+   8      251.1093   37 .000555089 v=0 18 15  3     
  18   O+   9      296.1495   37 .000447251 v=0 18 17  1     
  18   O-   1       89.5694   37 .001204549 v=0 18  1 18     
  18   O-   2       99.2478   37 .001149915 v=0 18  3 16     
  18   O-   3      110.5612   37 .001089186 v=0 18  5 14     
  18   O-   4      127.3308   37 .001005017 v=0 18  7 12     
  18   O-   5      149.8037   37 .000902331 v=0 18  9 10     
  18   O-   6      177.9325   37 .000788458 v=0 18 11  8     
  18   O-   7      211.7028   37 .000670564 v=0 18 13  6     
  18   O-   8      251.1093   37 .000555089 v=0 18 15  4     
  18   O-   9      296.1495   37 .000447251 v=0 18 17  2     
  19   E+   1       99.3675   39 .001211378 v=0 19  0 19     
  19   E+   2      108.1010   39 .001161687 v=0 19  2 17     
  19   E+   3      114.9032   39 .001124401 v=0 19  4 15     
  19   E+   4      128.5706   39 .001053062 v=0 19  6 13     
  19   E+   5      148.1829   39 .000958528 v=0 19  8 11     
  19   E+   6      173.4785   39 .000849021 v=0 19 10  9     
  19   E+   7      204.4247   39 .000731918 v=0 19 12  7     
  19   E+   8      241.0108   39 .000614128 v=0 19 14  5     
  19   E+   9      283.2327   39 .000501554 v=0 19 16  3     
  19   E+  10      331.0881   39 .000398697 v=0 19 18  1     
  19   E-   1      104.7088   39 .00118074  v=0 19  2 18     
  19   E-   2      114.6836   39 .001125586 v=0 19  4 16     
  19   E-   3      128.5699   39 .001053066 v=0 19  6 14     
  19   E-   4      148.1829   39 .000958528 v=0 19  8 12     
  19   E-   5      173.4785   39 .000849021 v=0 19 10 10     
  19   E-   6      204.4247   39 .000731918 v=0 19 12  8     
  19   E-   7      241.0108   39 .000614128 v=0 19 14  6     
  19   E-   8      283.2327   39 .000501554 v=0 19 16  4     
  19   E-   9      331.0881   39 .000398697 v=0 19 18  2     
  19   O+   1      104.4927   39 .001181965 v=0 19  1 18     
  19   O+   2      110.8747   39 .001146336 v=0 19  3 16     
  19   O+   3      120.9362   39 .001092334 v=0 19  5 14     
  19   O+   4      137.6622   39 .001008133 v=0 19  7 12     
  19   O+   5      160.1232   39 .00090518  v=0 19  9 10     
  19   O+   6      188.2461   39 .000790969 v=0 19 11  8     
  19   O+   7      222.0131   39 .000672711 v=0 19 13  6     
  19   O+   8      261.4174   39 .000556872 v=0 19 15  4     
  19   O+   9      306.4562   39 .00044869  v=0 19 17  2     
  19   O+  10      357.1280   39 .000351889 v=0 19 19  0     
  19   O-   1       99.3769   39 .001211323 v=0 19  1 19     
  19   O-   2      109.5469   39 .001153659 v=0 19  3 17     
  19   O-   3      120.9199   39 .001092419 v=0 19  5 15     
  19   O-   4      137.6622   39 .001008133 v=0 19  7 13     
  19   O-   5      160.1232   39 .00090518  v=0 19  9 11     
  19   O-   6      188.2461   39 .000790969 v=0 19 11  9     
  19   O-   7      222.0131   39 .000672711 v=0 19 13  7     
  19   O-   8      261.4174   39 .000556872 v=0 19 15  5     
  19   O-   9      306.4562   39 .00044869  v=0 19 17  3     
  19   O-  10      357.1280   39 .000351889 v=0 19 19  1     
  20   E+   1      109.6862   41 .001212011 v=0 20  0 20     
  20   E+   2      119.1372   41 .001158301 v=0 20  2 18     
  20   E+   3      125.9133   41 .001121265 v=0 20  4 16     
  20   E+   4      139.4626   41 .00105072  v=0 20  6 14     
  20   E+   5      159.0532   41 .000956496 v=0 20  8 12     
  20   E+   6      184.3392   41 .000847259 v=0 20 10 10     
