   J  Sym   #        Energy    g Population Name J Ka Kc     
  21   E+   8      182.9144   43 .000355357 v=0 21 14  7     
  21   E+   9      221.7931   43 .000294908 v=0 21 16  5     
  21   E+  10      265.8559   43 .000238732 v=0 21 18  3     
  21   E+  11      315.1028   43 .000188511 v=0 21 20  1     
  21   E-   1       58.3894   43 .0006457   v=0 21  2 20     
  21   E-   2       66.3157   43 .000621615 v=0 21  4 18     
  21   E-   3       79.2514   43 .000584223 v=0 21  6 16     
  21   E-   4       97.3867   43 .000535557 v=0 21  8 14     
  21   E-   5      120.7106   43 .000478879 v=0 21 10 12     
  21   E-   6      149.2201   43 .000417681 v=0 21 12 10     
  21   E-   7      182.9144   43 .000355357 v=0 21 14  8     
  21   E-   8      221.7931   43 .000294908 v=0 21 16  6     
  21   E-   9      265.8559   43 .000238732 v=0 21 18  4     
  21   E-  10      315.1028   43 .000188511 v=0 21 20  2     
  21   O+   1       57.2832   43 .000649135 v=0 21  1 20     
  21   O+   2       61.8480   43 .000635078 v=0 21  3 18     
  21   O+   3       72.1321   43 .000604515 v=0 21  5 16     
  21   O+   4       87.6701   43 .000561104 v=0 21  7 14     
  21   O+   5      108.4003   43 .000508003 v=0 21  9 12     
  21   O+   6      134.3172   43 .000448627 v=0 21 11 10     
  21   O+   7      165.4192   43 .00038646  v=0 21 13  8     
  21   O+   8      201.7057   43 .000324733 v=0 21 15  6     
  21   O+   9      243.1765   43 .000266164 v=0 21 17  4     
  21   O+  10      289.8313   43 .000212801 v=0 21 19  2     
  21   O+  11      341.6703   43 .000165959 v=0 21 21  0     
  21   O-   1       55.4906   43 .00065474  v=0 21  1 21     
  21   O-   2       61.7927   43 .000635247 v=0 21  3 19     
  21   O-   3       72.1321   43 .000604515 v=0 21  5 17     
  21   O-   4       87.6701   43 .000561104 v=0 21  7 15     
  21   O-   5      108.4003   43 .000508003 v=0 21  9 13     
  21   O-   6      134.3172   43 .000448627 v=0 21 11 11     
  21   O-   7      165.4192   43 .00038646  v=0 21 13  9     
  21   O-   8      201.7057   43 .000324733 v=0 21 15  7     
  21   O-   9      243.1765   43 .000266164 v=0 21 17  5     
  21   O-  10      289.8313   43 .000212801 v=0 21 19  3     
  21   O-  11      341.6703   43 .000165959 v=0 21 21  1     
  22   E+   1       60.5783   45 .000668676 v=0 22  0 22     
  22   E+   2       64.3368   45 .000656731 v=0 22  2 20     
  22   E+   3       71.6515   45 .000634092 v=0 22  4 18     
  22   E+   4       84.5794   45 .000595971 v=0 22  6 16     
  22   E+   5      102.7131   45 .000546331 v=0 22  8 14     
  22   E+   6      126.0362   45 .000488514 v=0 22 10 12     
  22   E+   7      154.5453   45 .000426086 v=0 22 12 10     
  22   E+   8      188.2394   45 .000362508 v=0 22 14  8     
  22   E+   9      227.1179   45 .000300843 v=0 22 16  6     
  22   E+  10      271.1806   45 .000243537 v=0 22 18  4     
  22   E+  11      320.4274   45 .000192305 v=0 22 20  2     
  22   E+  12      374.8583   45 .000148122 v=0 22 22  0     
  22   E-   1       63.6923   45 .000658764 v=0 22  2 21     
  22   E-   2       71.6483   45 .000634101 v=0 22  4 19     
  22   E-   3       84.5794   45 .000595971 v=0 22  6 17     
  22   E-   4      102.7131   45 .000546331 v=0 22  8 15     
  22   E-   5      126.0362   45 .000488514 v=0 22 10 13     
  22   E-   6      154.5453   45 .000426086 v=0 22 12 11     
  22   E-   7      188.2394   45 .000362508 v=0 22 14  9     
  22   E-   8      227.1179   45 .000300843 v=0 22 16  7     
  22   E-   9      271.1806   45 .000243537 v=0 22 18  5     
  22   E-  10      320.4274   45 .000192305 v=0 22 20  3     
  22   E-  11      374.8583   45 .000148122 v=0 22 22  1     
  22   O+   1       62.6537   45 .000662053 v=0 22  1 21     
  22   O+   2       67.1976   45 .000647782 v=0 22  3 19     
  22   O+   3       77.4619   45 .000616666 v=0 22  5 17     
  22   O+   4       92.9971   45 .000572391 v=0 22  7 15     
  22   O+   5      113.7263   45 .000518223 v=0 22  9 13     
  22   O+   6      139.6426   45 .000457654 v=0 22 11 11     
  22   O+   7      170.7443   45 .000394237 v=0 22 13  9     
  22   O+   8      207.0306   45 .000331268 v=0 22 15  7     
  22   O+   9      248.5012   45 .00027152  v=0 22 17  5     
  22   O+  10      295.1560   45 .000217084 v=0 22 19  3     
  22   O+  11      346.9948   45 .0001693   v=0 22 21  1     
  22   O-   1       60.7020   45 .00066828  v=0 22  1 22     
  22   O-   2       67.1254   45 .000648006 v=0 22  3 20     
  22   O-   3       77.4618   45 .000616666 v=0 22  5 18     
  22   O-   4       92.9971   45 .000572391 v=0 22  7 16     
  22   O-   5      113.7263   45 .000518223 v=0 22  9 14     
  22   O-   6      139.6426   45 .000457654 v=0 22 11 12     
  22   O-   7      170.7443   45 .000394237 v=0 22 13 10     
  22   O-   8      207.0306   45 .000331268 v=0 22 15  8     
  22   O-   9      248.5012   45 .00027152  v=0 22 17  6     
  22   O-  10      295.1560   45 .000217084 v=0 22 19  4     
  22   O-  11      346.9948   45 .0001693   v=0 22 21  2     
  23   E+   1       66.0415   47 .000680334 v=0 23  0 23     
  23   E+   2       69.9803   47 .000667603 v=0 23  2 21     
  23   E+   3       77.2286   47 .000644794 v=0 23  4 19     
  23   E+   4       90.1500   47 .000606049 v=0 23  6 17     
  23   E+   5      108.2817   47 .000555575 v=0 23  8 15     
  23   E+   6      131.6040   47 .000496782 v=0 23 10 13     
  23   E+   7      160.1127   47 .000433298 v=0 23 12 11     
  23   E+   8      193.8064   47 .000368645 v=0 23 14  9     
  23   E+   9      232.6847   47 .000305936 v=0 23 16  7     
  23   E+  10      276.7473   47 .00024766  v=0 23 18  5     
  23   E+  11      325.9941   47 .000195561 v=0 23 20  3     
  23   E+  12      380.4249   47 .00015063  v=0 23 22  1     
  23   E-   1       69.2342   47 .000669996 v=0 23  2 22     
  23   E-   2       77.2241   47 .000644808 v=0 23  4 20     
  23   E-   3       90.1500   47 .000606049 v=0 23  6 18     
  23   E-   4      108.2817   47 .000555575 v=0 23  8 16     
  23   E-   5      131.6040   47 .000496782 v=0 23 10 14     
  23   E-   6      160.1127   47 .000433298 v=0 23 12 12     
  23   E-   7      193.8064   47 .000368645 v=0 23 14 10     
  23   E-   8      232.6847   47 .000305936 v=0 23 16  8     
  23   E-   9      276.7473   47 .00024766  v=0 23 18  6     
  23   E-  10      325.9941   47 .000195561 v=0 23 20  4     
  23   E-  11      380.4249   47 .00015063  v=0 23 22  2     
  23   O+   1       68.2635   47 .000673122 v=0 23  1 22     
  23   O+   2       72.7935   47 .000658656 v=0 23  3 20     
  23   O+   3       83.0345   47 .000627088 v=0 23  5 18     
  23   O+   4       98.5666   47 .000582073 v=0 23  7 16     
  23   O+   5      119.2944   47 .000526993 v=0 23  9 14     
  23   O+   6      145.2101   47 .0004654   v=0 23 11 12     
  23   O+   7      176.3114   47 .00040091  v=0 23 13 10     
  23   O+   8      212.5975   47 .000336875 v=0 23 15  8     
  23   O+   9      254.0680   47 .000276117 v=0 23 17  6     
  23   O+  10      300.7227   47 .000220759 v=0 23 19  4     
  23   O+  11      352.5615   47 .000172166 v=0 23 21  2     
  23   O+  12      409.5843   47 .000130972 v=0 23 23  0     
  23   O-   1       66.1485   47 .000679985 v=0 23  1 23     
  23   O-   2       72.7006   47 .00065895  v=0 23  3 21     
  23   O-   3       83.0344   47 .000627088 v=0 23  5 19     
  23   O-   4       98.5666   47 .000582073 v=0 23  7 17     
  23   O-   5      119.2944   47 .000526993 v=0 23  9 15     
  23   O-   6      145.2101   47 .0004654   v=0 23 11 13     
  23   O-   7      176.3114   47 .00040091  v=0 23 13 11     
  23   O-   8      212.5975   47 .000336875 v=0 23 15  9     
  23   O-   9      254.0680   47 .000276117 v=0 23 17  7     
  23   O-  10      300.7227   47 .000220759 v=0 23 19  5     
  23   O-  11      352.5615   47 .000172166 v=0 23 21  3     
  23   O-  12      409.5843   47 .000130972 v=0 23 23  1     
  24   E+   1       71.7378   49 .00069017  v=0 24  0 24     
  24   E+   2       75.8709   49 .000676624 v=0 24  2 22     
  24   E+   3       83.0493   49 .000653726 v=0 24  4 20     
  24   E+   4       95.9631   49 .000614467 v=0 24  6 18     
  24   E+   5      114.0928   49 .000563297 v=0 24  8 16     
  24   E+   6      137.4140   49 .000503689 v=0 24 10 14     
  24   E+   7      165.9221   49 .000439324 v=0 24 12 12     
  24   E+   8      199.6156   49 .000373772 v=0 24 14 10     
  24   E+   9      238.4937   49 .000310192 v=0 24 16  8     
  24   E+  10      282.5561   49 .000251105 v=0 24 18  6     
  24   E+  11      331.8028   49 .000198281 v=0 24 20  4     
  24   E+  12      386.2335   49 .000152725 v=0 24 22  2     
  24   E+  13      445.8483   49 .000114748 v=0 24 24  0     
  24   E-   1       75.0149   49 .000679407 v=0 24  2 23     
  24   E-   2       83.0430   49 .000653746 v=0 24  4 21     
  24   E-   3       95.9631   49 .000614467 v=0 24  6 19     
  24   E-   4      114.0928   49 .000563297 v=0 24  8 17     
  24   E-   5      137.4140   49 .000503689 v=0 24 10 15     
  24   E-   6      165.9221   49 .000439324 v=0 24 12 13     
  24   E-   7      199.6156   49 .000373772 v=0 24 14 11     
  24   E-   8      238.4937   49 .000310192 v=0 24 16  9     
  24   E-   9      282.5561   49 .000251105 v=0 24 18  7     
  24   E-  10      331.8028   49 .000198281 v=0 24 20  5     
  24   E-  11      386.2335   49 .000152725 v=0 24 22  3     
  24   E-  12      445.8483   49 .000114748 v=0 24 24  1     
  24   O+   1       74.1119   49 .000682356 v=0 24  1 23     
  24   O+   2       78.6364   49 .000667709 v=0 24  3 21     
  24   O+   3       88.8500   49 .00063579  v=0 24  5 19     
  24   O+   4      104.3784   49 .000590161 v=0 24  7 17     
  24   O+   5      125.1048   49 .000534319 v=0 24  9 15     
  24   O+   6      151.0198   49 .000471872 v=0 24 11 13     
  24   O+   7      182.1208   49 .000406486 v=0 24 13 11     
  24   O+   8      218.4066   49 .000341561 v=0 24 15  9     
  24   O+   9      259.8769   49 .000279958 v=0 24 17  7     
  24   O+  10      306.5314   49 .00022383  v=0 24 19  5     
  24   O+  11      358.3701   49 .000174561 v=0 24 21  3     
  24   O+  12      415.3929   49 .000132794 v=0 24 23  1     
  24   O-   1       71.8301   49 .000689864 v=0 24  1 24     
  24   O-   2       78.5183   49 .000668087 v=0 24  3 22     
  24   O-   3       88.8498   49 .000635791 v=0 24  5 20     
  24   O-   4      104.3784   49 .000590161 v=0 24  7 18     
  24   O-   5      125.1048   49 .000534319 v=0 24  9 16     
  24   O-   6      151.0198   49 .000471872 v=0 24 11 14     
  24   O-   7      182.1208   49 .000406486 v=0 24 13 12     
  24   O-   8      218.4066   49 .000341561 v=0 24 15 10     
  24   O-   9      259.8769   49 .000279958 v=0 24 17  8     
  24   O-  10      306.5314   49 .00022383  v=0 24 19  6     
  24   O-  11      358.3701   49 .000174561 v=0 24 21  4     
  24   O-  12      415.3929   49 .000132794 v=0 24 23  2     
  25   E+   1       77.6673   51 .0006982   v=0 25  0 25     
  25   E+   2       82.0083   51 .000683814 v=0 25  2 23     
  25   E+   3       89.1138   51 .000660904 v=0 25  4 21     
  25   E+   4      102.0190   51 .00062124  v=0 25  6 19     
  25   E+   5      120.1461   51 .000569512 v=0 25  8 17     
  25   E+   6      143.4663   51 .00050925  v=0 25 10 15     
  25   E+   7      171.9738   51 .000444175 v=0 25 12 13     
  25   E+   8      205.6669   51 .0003779   v=0 25 14 11     
  25   E+   9      244.5448   51 .000313618 v=0 25 16  9     
  25   E+  10      288.6070   51 .000253878 v=0 25 18  7     
  25   E+  11      337.8536   51 .000200472 v=0 25 20  5     
  25   E+  12      392.2842   51 .000154413 v=0 25 22  3     
  25   E+  13      451.8989   51 .000116015 v=0 25 24  1     
  25   E-   1       81.0342   51 .000687016 v=0 25  2 24     
  25   E-   2       89.1052   51 .000660931 v=0 25  4 22     
  25   E-   3      102.0190   51 .00062124  v=0 25  6 20     
  25   E-   4      120.1461   51 .000569512 v=0 25  8 18     
  25   E-   5      143.4663   51 .00050925  v=0 25 10 16     
  25   E-   6      171.9738   51 .000444175 v=0 25 12 14     
  25   E-   7      205.6669   51 .0003779   v=0 25 14 12     
  25   E-   8      244.5448   51 .000313618 v=0 25 16 10     
  25   E-   9      288.6070   51 .000253878 v=0 25 18  8     
  25   E-  10      337.8536   51 .000200472 v=0 25 20  6     
  25   E-  11      392.2842   51 .000154413 v=0 25 22  4     
  25   E-  12      451.8989   51 .000116015 v=0 25 24  2     
  25   O+   1       80.1981   51 .000689777 v=0 25  1 24     
  25   O+   2       84.7266   51 .000674957 v=0 25  3 22     
  25   O+   3       94.9084   51 .00064279  v=0 25  5 20     
  25   O+   4      110.4327   51 .00059667  v=0 25  7 18     
  25   O+   5      131.1576   51 .000540217 v=0 25  9 16     
  25   O+   6      157.0718   51 .000477082 v=0 25 11 14     
  25   O+   7      188.1722   51 .000410975 v=0 25 13 12     
  25   O+   8      224.4578   51 .000345333 v=0 25 15 10     
  25   O+   9      265.9279   51 .00028305  v=0 25 17  8     
  25   O+  10      312.5823   51 .000226302 v=0 25 19  6     
  25   O+  11      364.4209   51 .000176489 v=0 25 21  4     
  25   O+  12      421.4436   51 .000134261 v=0 25 23  2     
  25   O+  13      483.6503   51 9.96281e-5 v=0 25 25  0     
  25   O-   1       77.7466   51 .000697934 v=0 25  1 25     
  25   O-   2       84.5783   51 .000675438 v=0 25  3 23     
  25   O-   3       94.9081   51 .000642791 v=0 25  5 21     
  25   O-   4      110.4327   51 .00059667  v=0 25  7 19     
  25   O-   5      131.1576   51 .000540217 v=0 25  9 17     
  25   O-   6      157.0718   51 .000477082 v=0 25 11 15     
  25   O-   7      188.1722   51 .000410975 v=0 25 13 13     
  25   O-   8      224.4578   51 .000345333 v=0 25 15 11     
  25   O-   9      265.9279   51 .00028305  v=0 25 17  9     
  25   O-  10      312.5823   51 .000226302 v=0 25 19  7     
  25   O-  11      364.4209   51 .000176489 v=0 25 21  5     
  25   O-  12      421.4436   51 .000134261 v=0 25 23  3     
  25   O-  13      483.6503   51 9.96281e-5 v=0 25 25  1     
  26   E+   1       83.8301   53 .000704449 v=0 26  0 26     
  26   E+   2       88.3920   53 .000689204 v=0 26  2 24     
  26   E+   3       95.4224   53 .000666353 v=0 26  4 22     
  26   E+   4      108.3175   53 .000626392 v=0 26  6 20     
  26   E+   5      126.4419   53 .000574243 v=0 26  8 18     
  26   E+   6      149.7608   53 .000513483 v=0 26 10 16     
  26   E+   7      178.2676   53 .000447869 v=0 26 12 14     
  26   E+   8      211.9603   53 .000381043 v=0 26 14 12     
  26   E+   9      250.8379   53 .000316227 v=0 26 16 10     
  26   E+  10      294.9000   53 .000255991 v=0 26 18  8     
  26   E+  11      344.1464   53 .00020214  v=0 26 20  6     
  26   E+  12      398.5770   53 .000155698 v=0 26 22  4     
  26   E+  13      458.1916   53 .000116981 v=0 26 24  2     
  26   E+  14      522.9903   53 8.57331e-5 v=0 26 26  0     
  26   E-   1       87.2918   53 .00069285  v=0 26  2 25     
  26   E-   2       95.4107   53 .00066639  v=0 26  4 23     
  26   E-   3      108.3175   53 .000626392 v=0 26  6 21     
  26   E-   4      126.4419   53 .000574243 v=0 26  8 19     
  26   E-   5      149.7608   53 .000513483 v=0 26 10 17     
  26   E-   6      178.2676   53 .000447869 v=0 26 12 15     
  26   E-   7      211.9603   53 .000381043 v=0 26 14 13     
  26   E-   8      250.8379   53 .000316227 v=0 26 16 11     
  26   E-   9      294.9000   53 .000255991 v=0 26 18  9     
  26   E-  10      344.1464   53 .00020214  v=0 26 20  7     
  26   E-  11      398.5770   53 .000155698 v=0 26 22  5     
  26   E-  12      458.1916   53 .000116981 v=0 26 24  3     
  26   E-  13      522.9903   53 8.57331e-5 v=0 26 26  1     
  26   O+   1       86.5214   53 .000695415 v=0 26  1 25     
  26   O+   2       91.0647   53 .000680426 v=0 26  3 23     
  26   O+   3      101.2099   53 .000648112 v=0 26  5 21     
  26   O+   4      116.7296   53 .000601624 v=0 26  7 19     
  26   O+   5      137.4526   53 .000544706 v=0 26  9 17     
  26   O+   6      163.3659   53 .000481049 v=0 26 11 15     
  26   O+   7      194.4658   53 .000414393 v=0 26 13 13     
  26   O+   8      230.7510   53 .000348206 v=0 26 15 11     
  26   O+   9      272.2209   53 .000285405 v=0 26 17  9     
  26   O+  10      318.8752   53 .000228185 v=0 26 19  7     
  26   O+  11      370.7137   53 .000177958 v=0 26 21  5     
  26   O+  12      427.7363   53 .000135378 v=0 26 23  3     
  26   O+  13      489.9430   53 .000100457 v=0 26 25  1     
  26   O-   1       83.8980   53 .000704219 v=0 26  1 26     
  26   O-   2       90.8804   53 .000681027 v=0 26  3 24     
  26   O-   3      101.2095   53 .000648113 v=0 26  5 22     
  26   O-   4      116.7296   53 .000601624 v=0 26  7 20     
  26   O-   5      137.4526   53 .000544706 v=0 26  9 18     
  26   O-   6      163.3659   53 .000481049 v=0 26 11 16     
  26   O-   7      194.4658   53 .000414393 v=0 26 13 14     
  26   O-   8      230.7510   53 .000348206 v=0 26 15 12     
  26   O-   9      272.2209   53 .000285405 v=0 26 17 10     
  26   O-  10      318.8752   53 .000228185 v=0 26 19  8     
  26   O-  11      370.7137   53 .000177958 v=0 26 21  6     
  26   O-  12      427.7363   53 .000135378 v=0 26 23  4     
  26   O-  13      489.9430   53 .000100457 v=0 26 25  2     
  27   E+   1       90.2261   55 .000708948 v=0 27  0 27     
  27   E+   2       95.0217   55 .000692829 v=0 27  2 25     
  27   E+   3      101.9752   55 .000670105 v=0 27  4 23     
  27   E+   4      114.8588   55 .000629953 v=0 27  6 21     
  27   E+   5      132.9801   55 .000577517 v=0 27  8 19     
  27   E+   6      156.2976   55 .000516414 v=0 27 10 17     
  27   E+   7      184.8037   55 .000450427 v=0 27 12 15     
  27   E+   8      218.4959   55 .000383221 v=0 27 14 13     
  27   E+   9      257.3732   55 .000318034 v=0 27 16 11     
  27   E+  10      301.4351   55 .000257454 v=0 27 18  9     
  27   E+  11      350.6814   55 .000203295 v=0 27 20  7     
  27   E+  12      405.1118   55 .000156588 v=0 27 22  5     
  27   E+  13      464.7264   55 .000117649 v=0 27 24  3     
  27   E+  14      529.5250   55 8.62233e-5 v=0 27 26  1     
  27   E-   1       93.7874   55 .000696942 v=0 27  2 26     
  27   E-   2      101.9596   55 .000670155 v=0 27  4 24     
  27   E-   3      114.8588   55 .000629953 v=0 27  6 22     
  27   E-   4      132.9801   55 .000577517 v=0 27  8 20     
  27   E-   5      156.2976   55 .000516414 v=0 27 10 18     
  27   E-   6      184.8037   55 .000450427 v=0 27 12 16     
  27   E-   7      218.4959   55 .000383221 v=0 27 14 14     
  27   E-   8      257.3732   55 .000318034 v=0 27 16 12     
  27   E-   9      301.4351   55 .000257454 v=0 27 18 10     
  27   E-  10      350.6814   55 .000203295 v=0 27 20  8     
  27   E-  11      405.1118   55 .000156588 v=0 27 22  6     
  27   E-  12      464.7264   55 .000117649 v=0 27 24  4     
  27   E-  13      529.5250   55 8.62233e-5 v=0 27 26  2     
  27   O+   1       93.0811   55 .000699307 v=0 27  1 26     
  27   O+   2       97.6511   55 .000684147 v=0 27  3 24     
  27   O+   3      107.7545   55 .000651787 v=0 27  5 22     
  27   O+   4      123.2690   55 .00060505  v=0 27  7 20     
  27   O+   5      143.9900   55 .000547813 v=0 27  9 18     
  27   O+   6      169.9022   55 .000483795 v=0 27 11 16     
  27   O+   7      201.0016   55 .000416761 v=0 27 13 14     
  27   O+   8      237.2865   55 .000350196 v=0 27 15 12     
  27   O+   9      278.7561   55 .000287036 v=0 27 17 10     
  27   O+  10      325.4102   55 .00022949  v=0 27 19  8     
  27   O+  11      377.2486   55 .000178975 v=0 27 21  6     
  27   O+  12      434.2711   55 .000136152 v=0 27 23  4     
  27   O+  13      496.4777   55 .000101032 v=0 27 25  2     
  27   O+  14      563.8683   55 7.31296e-5 v=0 27 27  0     
  27   O-   1       90.2841   55 .000708751 v=0 27  1 27     
  27   O-   2       97.4247   55 .00068489  v=0 27  3 25     
  27   O-   3      107.7539   55 .000651788 v=0 27  5 23     
  27   O-   4      123.2690   55 .00060505  v=0 27  7 21     
  27   O-   5      143.9900   55 .000547813 v=0 27  9 19     
  27   O-   6      169.9022   55 .000483795 v=0 27 11 17     
  27   O-   7      201.0016   55 .000416761 v=0 27 13 15     
  27   O-   8      237.2865   55 .000350196 v=0 27 15 13     
  27   O-   9      278.7561   55 .000287036 v=0 27 17 11     
  27   O-  10      325.4102   55 .00022949  v=0 27 19  9     
  27   O-  11      377.2486   55 .000178975 v=0 27 21  7     
  27   O-  12      434.2711   55 .000136152 v=0 27 23  5     
  27   O-  13      496.4777   55 .000101032 v=0 27 25  3     
  27   O-  14      563.8683   55 7.31296e-5 v=0 27 27  1     
  28   E+   1       96.8554   57 .000711736 v=0 28  0 28     
  28   E+   2      101.8967   57 .000694734 v=0 28  2 26     
  28   E+   3      108.7726   57 .000672198 v=0 28  4 24     
  28   E+   4      121.6429   57 .000631961 v=0 28  6 22     
  28   E+   5      139.7607   57 .000579367 v=0 28  8 20     
  28   E+   6      163.0766   57 .000518072 v=0 28 10 18     
  28   E+   7      191.5819   57 .000451875 v=0 28 12 16     
  28   E+   8      225.2736   57 .000384454 v=0 28 14 14     
  28   E+   9      264.1506   57 .000319058 v=0 28 16 12     
  28   E+  10      308.2123   57 .000258283 v=0 28 18 10     
  28   E+  11      357.4584   57 .00020395  v=0 28 20  8     
  28   E+  12      411.8887   57 .000157092 v=0 28 22  6     
  28   E+  13      471.5032   57 .000118029 v=0 28 24  4     
  28   E+  14      536.3018   57 8.65012e-5 v=0 28 26  2     
  28   E+  15      606.2844   57 6.18386e-5 v=0 28 28  0     
  28   E-   1      100.5208   57 .000699333 v=0 28  2 27     
  28   E-   2      108.7519   57 .000672264 v=0 28  4 25     
  28   E-   3      121.6429   57 .000631961 v=0 28  6 23     
  28   E-   4      139.7607   57 .000579367 v=0 28  8 21     
  28   E-   5      163.0766   57 .000518072 v=0 28 10 19     
  28   E-   6      191.5819   57 .000451875 v=0 28 12 17     
  28   E-   7      225.2736   57 .000384454 v=0 28 14 15     
  28   E-   8      264.1506   57 .000319058 v=0 28 16 13     
  28   E-   9      308.2123   57 .000258283 v=0 28 18 11     
  28   E-  10      357.4584   57 .00020395  v=0 28 20  9     
  28   E-  11      411.8887   57 .000157092 v=0 28 22  7     
  28   E-  12      471.5032   57 .000118029 v=0 28 24  5     
  28   E-  13      536.3018   57 8.65012e-5 v=0 28 26  3     
  28   E-  14      606.2844   57 6.18386e-5 v=0 28 28  1     
  28   O+   1       99.8764   57 .000701498 v=0 28  1 27     
  28   O+   2      104.4863   57 .000686159 v=0 28  3 25     
  28   O+   3      114.5423   57 .000653852 v=0 28  5 23     
  28   O+   4      130.0510   57 .000606984 v=0 28  7 21     
  28   O+   5      150.7697   57 .000549571 v=0 28  9 19     
  28   O+   6      176.6809   57 .00048535  v=0 28 11 17     
  28   O+   7      207.7796   57 .000418101 v=0 28 13 15     
  28   O+   8      244.0640   57 .000351323 v=0 28 15 13     
  28   O+   9      285.5334   57 .00028796  v=0 28 17 11     
  28   O+  10      332.1873   57 .000230229 v=0 28 19  9     
  28   O+  11      384.0256   57 .000179552 v=0 28 21  7     
  28   O+  12      441.0480   57 .00013659  v=0 28 23  5     
  28   O+  13      503.2545   57 .000101357 v=0 28 25  3     
  28   O+  14      570.6451   57 7.33653e-5 v=0 28 27  1     
  28   O-   1       96.9048   57 .000711567 v=0 28  1 28     
  28   O-   2      104.2108   57 .000687066 v=0 28  3 26     
  28   O-   3      114.5415   57 .000653855 v=0 28  5 24     
  28   O-   4      130.0510   57 .000606984 v=0 28  7 22     
  28   O-   5      150.7697   57 .000549571 v=0 28  9 20     
  28   O-   6      176.6809   57 .00048535  v=0 28 11 18     
  28   O-   7      207.7796   57 .000418101 v=0 28 13 16     
  28   O-   8      244.0640   57 .000351323 v=0 28 15 14     
  28   O-   9      285.5334   57 .00028796  v=0 28 17 12     
  28   O-  10      332.1873   57 .000230229 v=0 28 19 10     
  28   O-  11      384.0256   57 .000179552 v=0 28 21  8     
  28   O-  12      441.0480   57 .00013659  v=0 28 23  6     
  28   O-  13      503.2545   57 .000101357 v=0 28 25  4     
  28   O-  14      570.6451   57 7.33653e-5 v=0 28 27  2     
  29   E+   1      103.7181   59 .000712856 v=0 29  0 29     
  29   E+   2      109.0165   59 .00069497  v=0 29  2 27     
  29   E+   3      115.8148   59 .000672677 v=0 29  4 25     
  29   E+   4      128.6699   59 .000632457 v=0 29  6 23     
  29   E+   5      146.7839   59 .000579833 v=0 29  8 21     
  29   E+   6      170.0980   59 .000518493 v=0 29 10 19     
  29   E+   7      198.6024   59 .000452244 v=0 29 12 17     
  29   E+   8      232.2935   59 .000384769 v=0 29 14 15     
  29   E+   9      271.1702   59 .00031932  v=0 29 16 13     
  29   E+  10      315.2316   59 .000258496 v=0 29 18 11     
  29   E+  11      364.4775   59 .000204118 v=0 29 20  9     
  29   E+  12      418.9077   59 .000157222 v=0 29 22  7     
  29   E+  13      478.5221   59 .000118126 v=0 29 24  5     
  29   E+  14      543.3206   59 8.65725e-5 v=0 29 26  3     
  29   E+  15      613.3031   59 6.18896e-5 v=0 29 28  1     
  29   E-   1      107.4918   59 .000700071 v=0 29  2 28     
  29   E-   2      115.7877   59 .000672764 v=0 29  4 26     
  29   E-   3      128.6699   59 .000632457 v=0 29  6 24     
  29   E-   4      146.7839   59 .000579833 v=0 29  8 22     
  29   E-   5      170.0980   59 .000518493 v=0 29 10 20     
  29   E-   6      198.6024   59 .000452244 v=0 29 12 18     
  29   E-   7      232.2935   59 .000384769 v=0 29 14 16     
  29   E-   8      271.1702   59 .00031932  v=0 29 16 14     
  29   E-   9      315.2316   59 .000258496 v=0 29 18 12     
  29   E-  10      364.4775   59 .000204118 v=0 29 20 10     
  29   E-  11      418.9077   59 .000157222 v=0 29 22  8     
  29   E-  12      478.5221   59 .000118126 v=0 29 24  6     
  29   E-  13      543.3206   59 8.65725e-5 v=0 29 26  4     
  29   E-  14      613.3031   59 6.18896e-5 v=0 29 28  2     
  29   O+   1      106.9068   59 .000702037 v=0 29  1 28     
  29   O+   2      111.5707   59 .000686509 v=0 29  3 26     
  29   O+   3      121.5735   59 .000654353 v=0 29  5 24     
  29   O+   4      137.0756   59 .000607468 v=0 29  7 22     
  29   O+   5      157.7918   59 .000550016 v=0 29  9 20     
  29   O+   6      183.7017   59 .000485746 v=0 29 11 18     
  29   O+   7      214.7997   59 .000418443 v=0 29 13 16     
  29   O+   8      251.0837   59 .000351611 v=0 29 15 14     
  29   O+   9      292.5528   59 .000288197 v=0 29 17 12     
  29   O+  10      339.2065   59 .000230418 v=0 29 19 10     
  29   O+  11      391.0446   59 .000179699 v=0 29 21  8     
  29   O+  12      448.0669   59 .000136703 v=0 29 23  6     
  29   O+  13      510.2733   59 .000101441 v=0 29 25  4     
  29   O+  14      577.6638   59 7.34258e-5 v=0 29 27  2     
  29   O+  15      650.2384   59 5.18427e-5 v=0 29 29  0     
  29   O-   1      103.7600   59 .000712713 v=0 29  1 29     
  29   O-   2      111.2387   59 .000687603 v=0 29  3 27     
  29   O-   3      121.5724   59 .000654356 v=0 29  5 25     
  29   O-   4      137.0756   59 .000607468 v=0 29  7 23     
  29   O-   5      157.7918   59 .000550016 v=0 29  9 21     
  29   O-   6      183.7017   59 .000485746 v=0 29 11 19     
  29   O-   7      214.7997   59 .000418443 v=0 29 13 17     
  29   O-   8      251.0837   59 .000351611 v=0 29 15 15     
  29   O-   9      292.5528   59 .000288197 v=0 29 17 13     
  29   O-  10      339.2065   59 .000230418 v=0 29 19 11     
  29   O-  11      391.0446   59 .000179699 v=0 29 21  9     
