   J  Sym   #        Energy    g Population Name J Ka Kc     
  16   O-   1     1444.0480   33 7.3838e-5  v=0 16  1 16     
  16   O-   2     1444.0480   33 7.3838e-5  v=0 16  3 14     
  16   O-   3     1444.0480   33 7.3838e-5  v=0 16  5 12     
  16   O-   4     1444.0480   33 7.3838e-5  v=0 16  7 10     
  16   O-   5     1444.0480   33 7.3838e-5  v=0 16  9  8     
  16   O-   6     1444.0480   33 7.3838e-5  v=0 16 11  6     
  16   O-   7     1444.0480   33 7.3838e-5  v=0 16 13  4     
  16   O-   8     1444.0480   33 7.3838e-5  v=0 16 15  2     
  17   E+   1     1624.5540   35 3.2951e-5  v=0 17  0 17     
  17   E+   2     1624.5540   35 3.2951e-5  v=0 17  2 15     
  17   E+   3     1624.5540   35 3.2951e-5  v=0 17  4 13     
  17   E+   4     1624.5540   35 3.2951e-5  v=0 17  6 11     
  17   E+   5     1624.5540   35 3.2951e-5  v=0 17  8  9     
  17   E+   6     1624.5540   35 3.2951e-5  v=0 17 10  7     
  17   E+   7     1624.5540   35 3.2951e-5  v=0 17 12  5     
  17   E+   8     1624.5540   35 3.2951e-5  v=0 17 14  3     
  17   E+   9     1624.5540   35 3.2951e-5  v=0 17 16  1     
  17   E-   1     1624.5540   35 3.2951e-5  v=0 17  2 16     
  17   E-   2     1624.5540   35 3.2951e-5  v=0 17  4 14     
  17   E-   3     1624.5540   35 3.2951e-5  v=0 17  6 12     
  17   E-   4     1624.5540   35 3.2951e-5  v=0 17  8 10     
  17   E-   5     1624.5540   35 3.2951e-5  v=0 17 10  8     
  17   E-   6     1624.5540   35 3.2951e-5  v=0 17 12  6     
  17   E-   7     1624.5540   35 3.2951e-5  v=0 17 14  4     
  17   E-   8     1624.5540   35 3.2951e-5  v=0 17 16  2     
  17   O+   1     1624.5540   35 3.2951e-5  v=0 17  1 16     
  17   O+   2     1624.5540   35 3.2951e-5  v=0 17  3 14     
  17   O+   3     1624.5540   35 3.2951e-5  v=0 17  5 12     
  17   O+   4     1624.5540   35 3.2951e-5  v=0 17  7 10     
  17   O+   5     1624.5540   35 3.2951e-5  v=0 17  9  8     
  17   O+   6     1624.5540   35 3.2951e-5  v=0 17 11  6     
  17   O+   7     1624.5540   35 3.2951e-5  v=0 17 13  4     
  17   O+   8     1624.5540   35 3.2951e-5  v=0 17 15  2     
  17   O+   9     1624.5540   35 3.2951e-5  v=0 17 17  0     
  17   O-   1     1624.5540   35 3.2951e-5  v=0 17  1 17     
  17   O-   2     1624.5540   35 3.2951e-5  v=0 17  3 15     
  17   O-   3     1624.5540   35 3.2951e-5  v=0 17  5 13     
  17   O-   4     1624.5540   35 3.2951e-5  v=0 17  7 11     
  17   O-   5     1624.5540   35 3.2951e-5  v=0 17  9  9     
  17   O-   6     1624.5540   35 3.2951e-5  v=0 17 11  7     
  17   O-   7     1624.5540   35 3.2951e-5  v=0 17 13  5     
  17   O-   8     1624.5540   35 3.2951e-5  v=0 17 15  3     
  17   O-   9     1624.5540   35 3.2951e-5  v=0 17 17  1     
  18   E+   1     1815.6780   37 1.3929e-5  v=0 18  0 18     
  18   E+   2     1815.6780   37 1.3929e-5  v=0 18  2 16     
  18   E+   3     1815.6780   37 1.3929e-5  v=0 18  4 14     
  18   E+   4     1815.6780   37 1.3929e-5  v=0 18  6 12     
  18   E+   5     1815.6780   37 1.3929e-5  v=0 18  8 10     
  18   E+   6     1815.6780   37 1.3929e-5  v=0 18 10  8     
  18   E+   7     1815.6780   37 1.3929e-5  v=0 18 12  6     
  18   E+   8     1815.6780   37 1.3929e-5  v=0 18 14  4     
  18   E+   9     1815.6780   37 1.3929e-5  v=0 18 16  2     
  18   E+  10     1815.6780   37 1.3929e-5  v=0 18 18  0     
  18   E-   1     1815.6780   37 1.3929e-5  v=0 18  2 17     
  18   E-   2     1815.6780   37 1.3929e-5  v=0 18  4 15     
  18   E-   3     1815.6780   37 1.3929e-5  v=0 18  6 13     
  18   E-   4     1815.6780   37 1.3929e-5  v=0 18  8 11     
