 N(Quantum Number)       Energy(cm-1)
 0.00000000000000E+0000	 0.00000000000000E+0000
 1.00000000000000E+0000	 7.70000000000000E-0002
 2.00000000000000E+0000	 2.30998289625385E-0001
 3.00000000000000E+0000	 4.61991448160282E-0001
 4.00000000000000E+0000	 7.69974344716418E-0001
 5.00000000000000E+0000	 1.15494013874174E+0000
 6.00000000000000E+0000	 1.61688028117492E+0000
 7.00000000000000E+0000	 2.15578451665345E+0000
 8.00000000000000E+0000	 2.77164088728297E+0000
 9.00000000000000E+0000	 3.46443573857441E+0000
 1.00000000000000E+0001	 4.23415372824956E+0000
 1.10000000000000E+0001	 5.08077783870600E+0000
 1.20000000000000E+0001	 6.00428939401348E+0000
 1.30000000000000E+0001	 7.00466808238493E+0000
 1.40000000000000E+0001	 8.08189198512139E+0000
 1.50000000000000E+0001	 9.23593761306766E+0000
 1.60000000000000E+0001	 1.04667799516286E+0001
 1.70000000000000E+0001	 1.17743925153814E+0001
 1.80000000000000E+0001	 1.31587474132695E+0001
 1.90000000000000E+0001	 1.46198154252744E+0001
 2.00000000000000E+0001	 1.61575660913323E+0001
 2.10000000000000E+0001	 1.77719678130784E+0001
 2.20000000000000E+0001	 1.94629879687798E+0001
 2.30000000000000E+0001	 2.12305930415341E+0001
 2.40000000000000E+0001	 2.30747487604947E+0001
 2.50000000000000E+0001	 2.49954202545166E+0001
 2.60000000000000E+0001	 2.69925722172268E+0001
 2.70000000000000E+0001	 2.90661690821121E+0001
 2.80000000000000E+0001	 3.12161752058055E+0001
 2.90000000000000E+0001	 3.34425550573588E+0001
 3.00000000000000E+0001	 3.57452734109326E+0001
 3.10000000000000E+0001	 3.81242955390365E+0001
 3.20000000000000E+0001	 4.05795874032372E+0001
 3.30000000000000E+0001	 4.31111158391258E+0001
 3.40000000000000E+0001	 4.57188487323282E+0001
 3.50000000000000E+0001	 4.84027551824471E+0001
 3.60000000000000E+0001	 5.11628056520457E+0001
 3.70000000000000E+0001	 5.39989720981255E+0001
 3.80000000000000E+0001	 5.69112280839808E+0001
 3.90000000000000E+0001	 5.98995488698302E+0001
 4.00000000000000E+0001	 6.29639114811965E+0001
 4.10000000000000E+0001	 6.61042947545979E+0001
 4.20000000000000E+0001	 6.93206793607143E+0001
 4.30000000000000E+0001	 7.26130478057523E+0001
 4.40000000000000E+0001	 7.59813844122449E+0001
 4.50000000000000E+0001	 7.94256752809588E+0001
 4.60000000000000E+0001	 8.29459082359289E+0001
 4.70000000000000E+0001	 8.65420727548897E+0001
 4.80000000000000E+0001	 9.02141598875297E+0001
 4.90000000000000E+0001	 9.39621621640488E+0001
 5.00000000000000E+0001	 9.77860734964734E+0001
 5.10000000000000E+0001	 1.01685889075082E+0002
 5.20000000000000E+0001	 1.05661605262132E+0002
 5.30000000000000E+0001	 1.09713219484863E+0002
 5.40000000000000E+0001	 1.13840730129531E+0002
 5.50000000000000E+0001	 1.18044136437952E+0002
 5.60000000000000E+0001	 1.22323438407792E+0002
 5.70000000000000E+0001	 1.26678636697574E+0002
 5.80000000000000E+0001	 1.31109732537146E+0002
 5.90000000000000E+0001	 1.35616727644121E+0002
 6.00000000000000E+0001	 1.40199624146609E+0002
 6.10000000000000E+0001	 1.44858424512408E+0002
 6.20000000000000E+0001	 1.49593131484635E+0002
 6.30000000000000E+0001	 1.54403748023711E+0002
 6.40000000000000E+0001	 1.59290277255477E+0002
 6.50000000000000E+0001	 1.64252722425172E+0002
 6.60000000000000E+0001	 1.69291086856942E+0002
 6.70000000000000E+0001	 1.74405373918510E+0002
 6.80000000000000E+0001	 1.79595586990629E+0002
 6.90000000000000E+0001	 1.84861729440913E+0002
 7.00000000000000E+0001	 1.90203804601664E+0002
 7.10000000000000E+0001	 1.95621815751299E+0002
 7.20000000000000E+0001	 2.01115766099019E+0002
 7.30000000000000E+0001	 2.06685658772349E+0002
 7.40000000000000E+0001	 2.12331496807243E+0002
 7.50000000000000E+0001	 2.18053283140427E+0002
 7.60000000000000E+0001	 2.23851020603703E+0002
 7.70000000000000E+0001	 2.29724711919964E+0002
 7.80000000000000E+0001	 2.35674359700666E+0002
 7.90000000000000E+0001	 2.41699966444568E+0002
 8.00000000000000E+0001	 2.47801534537527E+0002
 8.10000000000000E+0001	 2.53979066253196E+0002
 8.20000000000000E+0001	 2.60232563754467E+0002
 8.30000000000000E+0001	 2.66562029095524E+0002
 8.40000000000000E+0001	 2.72967464224394E+0002
 8.50000000000000E+0001	 2.79448870985894E+0002
 8.60000000000000E+0001	 2.86006251124879E+0002
 8.70000000000000E+0001	 2.92639606289729E+0002
 8.80000000000000E+0001	 2.99348938035986E+0002
 8.90000000000000E+0001	 3.06134247830115E+0002
 9.00000000000000E+0001	 3.12995537053309E+0002
 9.10000000000000E+0001	 3.19932807005326E+0002
 9.20000000000000E+0001	 3.26946058908304E+0002
 9.30000000000000E+0001	 3.34035293910538E+0002
 9.40000000000000E+0001	 3.41200513090193E+0002
 9.50000000000000E+0001	 3.48441717458931E+0002
 9.60000000000000E+0001	 3.55758907965444E+0002
 9.70000000000000E+0001	 3.63152085498875E+0002
 9.80000000000000E+0001	 3.70621250892122E+0002
 9.90000000000000E+0001	 3.78166404925021E+0002
 1.00000000000000E+0002	 3.85787548327401E+0002
 1.00000000000000E+0000	 5.16000000000000E-0001
 2.00000000000000E+0000	 6.71000000000000E-0001
 3.00000000000000E+0000	 9.03498930100184E-0001
 4.00000000000000E+0000	 1.21349550385961E+0000
 5.00000000000000E+0000	 1.60098800175150E+0000
