   J  Sym   #        Energy    g Population Name J Ka Kc     
  21   E+   4       47.8210   43 .000311166 v=0 21  6 15     
  21   E+   5       61.6502   43 .000291198 v=0 21  8 13     
  21   E+   6       79.4328   43 .000267393 v=0 21 10 11     
  21   E+   7      101.1680   43 .000240923 v=0 21 12  9     
  21   E+   8      126.8554   43 .000212998 v=0 21 14  7     
  21   E+   9      156.4950   43 .000184774 v=0 21 16  5     
  21   E+  10      190.0866   43 .000157281 v=0 21 18  3     
  21   E+  11      227.6303   43 .000131365 v=0 21 20  1     
  21   E-   1       31.9715   43 .000335741 v=0 21  2 20     
  21   E-   2       37.9492   43 .000326252 v=0 21  4 18     
  21   E-   3       47.8210   43 .000311166 v=0 21  6 16     
  21   E-   4       61.6502   43 .000291198 v=0 21  8 14     
  21   E-   5       79.4328   43 .000267393 v=0 21 10 12     
  21   E-   6      101.1680   43 .000240923 v=0 21 12 10     
  21   E-   7      126.8554   43 .000212998 v=0 21 14  8     
  21   E-   8      156.4950   43 .000184774 v=0 21 16  6     
  21   E-   9      190.0866   43 .000157281 v=0 21 18  4     
  21   E-  10      227.6303   43 .000131365 v=0 21 20  2     
  21   O+   1       30.9266   43 .000337427 v=0 21  1 20     
  21   O+   2       34.5102   43 .000331678 v=0 21  3 18     
  21   O+   3       42.3899   43 .000319377 v=0 21  5 16     
  21   O+   4       54.2413   43 .000301731 v=0 21  7 14     
  21   O+   5       70.0474   43 .000279704 v=0 21  9 12     
  21   O+   6       89.8064   43 .000254415 v=0 21 11 10     
  21   O+   7      113.5177   43 .000227068 v=0 21 13  8     
  21   O+   8      141.1812   43 .000198855 v=0 21 15  6     
  21   O+   9      172.7968   43 .000170878 v=0 21 17  4     
  21   O+  10      208.3644   43 .000144081 v=0 21 19  2     
  21   O+  11      247.8841   43 .000119204 v=0 21 21  0     
  21   O-   1       30.0148   43 .000338906 v=0 21  1 21     
  21   O-   2       34.4980   43 .000331697 v=0 21  3 19     
  21   O-   3       42.3899   43 .000319377 v=0 21  5 17     
  21   O-   4       54.2413   43 .000301731 v=0 21  7 15     
  21   O-   5       70.0474   43 .000279704 v=0 21  9 13     
  21   O-   6       89.8064   43 .000254415 v=0 21 11 11     
  21   O-   7      113.5177   43 .000227068 v=0 21 13  9     
  21   O-   8      141.1812   43 .000198855 v=0 21 15  7     
  21   O-   9      172.7968   43 .000170878 v=0 21 17  5     
  21   O-  10      208.3644   43 .000144081 v=0 21 19  3     
  21   O-  11      247.8841   43 .000119204 v=0 21 21  1     
  22   E+   1       32.6560   45 .000350205 v=0 22  0 22     
  22   E+   2       35.0581   45 .000346194 v=0 22  2 20     
  22   E+   3       40.8125   45 .00033677  v=0 22  4 18     
  22   E+   4       50.6823   45 .000321201 v=0 22  6 16     
  22   E+   5       64.5109   45 .000300589 v=0 22  8 14     
  22   E+   6       82.2933   45 .000276017 v=0 22 10 12     
  22   E+   7      104.0284   45 .000248694 v=0 22 12 10     
  22   E+   8      129.7158   45 .000219868 v=0 22 14  8     
  22   E+   9      159.3553   45 .000190734 v=0 22 16  6     
  22   E+  10      192.9468   45 .000162354 v=0 22 18  4     
  22   E+  11      230.4905   45 .000135602 v=0 22 20  2     
  22   E+  12      271.9861   45 .000111131 v=0 22 22  0     
  22   E-   1       34.8245   45 .000346582 v=0 22  2 21     
  22   E-   2       40.8121   45 .000336771 v=0 22  4 19     
  22   E-   3       50.6823   45 .000321201 v=0 22  6 17     
  22   E-   4       64.5109   45 .000300589 v=0 22  8 15     
  22   E-   5       82.2933   45 .000276017 v=0 22 10 13     
  22   E-   6      104.0284   45 .000248694 v=0 22 12 11     
  22   E-   7      129.7158   45 .000219868 v=0 22 14  9     
  22   E-   8      159.3553   45 .000190734 v=0 22 16  7     
  22   E-   9      192.9468   45 .000162354 v=0 22 18  5     
  22   E-  10      230.4905   45 .000135602 v=0 22 20  3     
  22   E-  11      271.9861   45 .000111131 v=0 22 22  1     
  22   O+   1       33.8179   45 .000348259 v=0 22  1 21     
  22   O+   2       37.3777   45 .000342364 v=0 22  3 19     
  22   O+   3       45.2518   45 .000329676 v=0 22  5 17     
  22   O+   4       57.1023   45 .000311462 v=0 22  7 15     
  22   O+   5       72.9080   45 .000288725 v=0 22  9 13     
  22   O+   6       92.6668   45 .000262621 v=0 22 11 11     
  22   O+   7      116.3781   45 .000234392 v=0 22 13  9     
  22   O+   8      144.0415   45 .000205269 v=0 22 15  7     
  22   O+   9      175.6570   45 .00017639  v=0 22 17  5     
  22   O+  10      211.2246   45 .000148728 v=0 22 19  3     
  22   O+  11      250.7443   45 .000123049 v=0 22 21  1     
  22   O-   1       32.8219   45 .000349926 v=0 22  1 22     
  22   O-   2       37.3617   45 .00034239  v=0 22  3 20     
  22   O-   3       45.2517   45 .000329676 v=0 22  5 18     
  22   O-   4       57.1023   45 .000311462 v=0 22  7 16     
  22   O-   5       72.9080   45 .000288725 v=0 22  9 14     
  22   O-   6       92.6668   45 .000262621 v=0 22 11 12     
  22   O-   7      116.3781   45 .000234392 v=0 22 13 10     
  22   O-   8      144.0415   45 .000205269 v=0 22 15  8     
  22   O-   9      175.6570   45 .00017639  v=0 22 17  6     
  22   O-  10      211.2246   45 .000148728 v=0 22 19  4     
  22   O-  11      250.7443   45 .000123049 v=0 22 21  2     
  23   E+   1       35.6058   47 .000360632 v=0 23  0 23     
  23   E+   2       38.0801   47 .000356377 v=0 23  2 21     
  23   E+   3       43.8060   47 .000346724 v=0 23  4 19     
  23   E+   4       53.6738   47 .000330698 v=0 23  6 17     
  23   E+   5       67.5018   47 .000309478 v=0 23  8 15     
  23   E+   6       85.2839   47 .000284179 v=0 23 10 13     
  23   E+   7      107.0188   47 .000256048 v=0 23 12 11     
  23   E+   8      132.7061   47 .00022637  v=0 23 14  9     
  23   E+   9      162.3455   47 .000196374 v=0 23 16  7     
  23   E+  10      195.9371   47 .000167155 v=0 23 18  5     
  23   E+  11      233.4807   47 .000139612 v=0 23 20  3     
  23   E+  12      274.9763   47 .000114418 v=0 23 22  1     
  23   E-   1       37.8065   47 .000356845 v=0 23  2 22     
  23   E-   2       43.8054   47 .000346725 v=0 23  4 20     
  23   E-   3       53.6738   47 .000330698 v=0 23  6 18     
  23   E-   4       67.5018   47 .000309478 v=0 23  8 16     
  23   E-   5       85.2839   47 .000284179 v=0 23 10 14     
  23   E-   6      107.0188   47 .000256048 v=0 23 12 12     
  23   E-   7      132.7061   47 .00022637  v=0 23 14 10     
  23   E-   8      162.3455   47 .000196374 v=0 23 16  8     
  23   E-   9      195.9371   47 .000167155 v=0 23 18  6     
  23   E-  10      233.4807   47 .000139612 v=0 23 20  4     
  23   E-  11      274.9763   47 .000114418 v=0 23 22  2     
  23   O+   1       36.8392   47 .000358505 v=0 23  1 22     
  23   O+   2       40.3764   47 .000352474 v=0 23  3 20     
  23   O+   3       48.2439   47 .000339422 v=0 23  5 18     
  23   O+   4       60.0934   47 .000320671 v=0 23  7 16     
  23   O+   5       75.8987   47 .000297262 v=0 23  9 14     
  23   O+   6       95.6573   47 .000270387 v=0 23 11 12     
  23   O+   7      119.3684   47 .000241323 v=0 23 13 10     
  23   O+   8      147.0318   47 .00021134  v=0 23 15  8     
  23   O+   9      178.6473   47 .000181606 v=0 23 17  6     
  23   O+  10      214.2149   47 .000153126 v=0 23 19  4     
  23   O+  11      253.7345   47 .000126688 v=0 23 21  2     
  23   O+  12      297.2061   47 .000102847 v=0 23 23  0     
  23   O-   1       35.7560   47 .000360372 v=0 23  1 23     
  23   O-   2       40.3557   47 .000352509 v=0 23  3 21     
  23   O-   3       48.2439   47 .000339422 v=0 23  5 19     
  23   O-   4       60.0934   47 .000320671 v=0 23  7 17     
  23   O-   5       75.8987   47 .000297262 v=0 23  9 15     
  23   O-   6       95.6573   47 .000270387 v=0 23 11 13     
  23   O-   7      119.3684   47 .000241323 v=0 23 13 11     
  23   O-   8      147.0318   47 .00021134  v=0 23 15  9     
  23   O-   9      178.6473   47 .000181606 v=0 23 17  7     
  23   O-  10      214.2149   47 .000153126 v=0 23 19  5     
  23   O-  11      253.7345   47 .000126688 v=0 23 21  3     
  23   O-  12      297.2061   47 .000102847 v=0 23 23  1     
  24   E+   1       38.6814   49 .000370473 v=0 24  0 24     
  24   E+   2       41.2352   49 .000365963 v=0 24  2 22     
  24   E+   3       46.9300   49 .000356103 v=0 24  4 20     
  24   E+   4       56.7955   49 .000339647 v=0 24  6 18     
  24   E+   5       70.6228   49 .000317854 v=0 24  8 16     
  24   E+   6       88.4046   49 .000291871 v=0 24 10 14     
  24   E+   7      110.1393   49 .000262979 v=0 24 12 12     
  24   E+   8      135.8265   49 .000232497 v=0 24 14 10     
  24   E+   9      165.4659   49 .00020169  v=0 24 16  8     
  24   E+  10      199.0574   49 .00017168  v=0 24 18  6     
  24   E+  11      236.6009   49 .000143391 v=0 24 20  4     
  24   E+  12      278.0965   49 .000117515 v=0 24 22  2     
  24   E+  13      323.5441   49 9.45001e-5 v=0 24 24  0     
  24   E-   1       40.9175   49 .000366521 v=0 24  2 23     
  24   E-   2       46.9291   49 .000356104 v=0 24  4 21     
  24   E-   3       56.7955   49 .000339647 v=0 24  6 19     
  24   E-   4       70.6228   49 .000317854 v=0 24  8 17     
  24   E-   5       88.4046   49 .000291871 v=0 24 10 15     
  24   E-   6      110.1393   49 .000262979 v=0 24 12 13     
  24   E-   7      135.8265   49 .000232497 v=0 24 14 11     
  24   E-   8      165.4659   49 .00020169  v=0 24 16  9     
  24   E-   9      199.0574   49 .00017168  v=0 24 18  7     
  24   E-  10      236.6009   49 .000143391 v=0 24 20  5     
  24   E-  11      278.0965   49 .000117515 v=0 24 22  3     
  24   E-  12      323.5441   49 9.45001e-5 v=0 24 24  1     
  24   O+   1       39.9903   49 .000368154 v=0 24  1 23     
  24   O+   2       43.5065   49 .000361998 v=0 24  3 21     
  24   O+   3       51.3663   49 .000348606 v=0 24  5 19     
  24   O+   4       63.2147   49 .00032935  v=0 24  7 17     
  24   O+   5       79.0195   49 .000305308 v=0 24  9 15     
  24   O+   6       98.7779   49 .000277706 v=0 24 11 13     
  24   O+   7      122.4889   49 .000247855 v=0 24 13 11     
  24   O+   8      150.1522   49 .00021706  v=0 24 15  9     
  24   O+   9      181.7676   49 .000186522 v=0 24 17  7     
  24   O+  10      217.3351   49 .000157271 v=0 24 19  5     
  24   O+  11      256.8547   49 .000130118 v=0 24 21  3     
  24   O+  12      300.3263   49 .000105631 v=0 24 23  1     
  24   O-   1       38.8168   49 .000370232 v=0 24  1 24     
  24   O-   2       43.4800   49 .000362044 v=0 24  3 22     
  24   O-   3       51.3663   49 .000348606 v=0 24  5 20     
  24   O-   4       63.2147   49 .00032935  v=0 24  7 18     
  24   O-   5       79.0195   49 .000305308 v=0 24  9 16     
  24   O-   6       98.7779   49 .000277706 v=0 24 11 14     
  24   O-   7      122.4889   49 .000247855 v=0 24 13 12     
  24   O-   8      150.1522   49 .00021706  v=0 24 15 10     
  24   O-   9      181.7676   49 .000186522 v=0 24 17  8     
  24   O-  10      217.3351   49 .000157271 v=0 24 19  6     
  24   O-  11      256.8547   49 .000130118 v=0 24 21  4     
  24   O-  12      300.3263   49 .000105631 v=0 24 23  2     
  25   E+   1       41.8827   51 .000379719 v=0 25  0 25     
  25   E+   2       44.5233   51 .000374941 v=0 25  2 23     
  25   E+   3       50.1845   51 .000364898 v=0 25  4 21     
  25   E+   4       60.0474   51 .000348039 v=0 25  6 19     
  25   E+   5       73.8739   51 .000325709 v=0 25  8 17     
  25   E+   6       91.6553   51 .000299084 v=0 25 10 15     
  25   E+   7      113.3899   51 .000269479 v=0 25 12 13     
  25   E+   8      139.0769   51 .000238244 v=0 25 14 11     
  25   E+   9      168.7162   51 .000206675 v=0 25 16  9     
  25   E+  10      202.3077   51 .000175923 v=0 25 18  7     
  25   E+  11      239.8512   51 .000146935 v=0 25 20  5     
  25   E+  12      281.3467   51 .00012042  v=0 25 22  3     
  25   E+  13      326.7943   51 9.6836e-5  v=0 25 24  1     
  25   E-   1       44.1572   51 .000375599 v=0 25  2 24     
  25   E-   2       50.1833   51 .0003649   v=0 25  4 22     
  25   E-   3       60.0474   51 .000348039 v=0 25  6 20     
  25   E-   4       73.8739   51 .000325709 v=0 25  8 18     
  25   E-   5       91.6553   51 .000299084 v=0 25 10 16     
  25   E-   6      113.3899   51 .000269479 v=0 25 12 14     
  25   E-   7      139.0769   51 .000238244 v=0 25 14 12     
  25   E-   8      168.7162   51 .000206675 v=0 25 16 10     
  25   E-   9      202.3077   51 .000175923 v=0 25 18  8     
  25   E-  10      239.8512   51 .000146935 v=0 25 20  6     
  25   E-  11      281.3467   51 .00012042  v=0 25 22  4     
  25   E-  12      326.7943   51 9.6836e-5  v=0 25 24  2     
  25   O+   1       43.2709   51 .000377199 v=0 25  1 24     
  25   O+   2       46.7682   51 .000370925 v=0 25  3 22     
  25   O+   3       54.6191   51 .000357219 v=0 25  5 20     
  25   O+   4       66.4661   51 .000337489 v=0 25  7 18     
  25   O+   5       82.2704   51 .000312854 v=0 25  9 16     
  25   O+   6      102.0285   51 .000284569 v=0 25 11 14     
  25   O+   7      125.7393   51 .000253982 v=0 25 13 12     
  25   O+   8      153.4025   51 .000222425 v=0 25 15 10     
  25   O+   9      185.0179   51 .000191132 v=0 25 17  8     
  25   O+  10      220.5854   51 .000161158 v=0 25 19  6     
  25   O+  11      260.1049   51 .000133334 v=0 25 21  4     
  25   O+  12      303.5765   51 .000108242 v=0 25 23  2     
  25   O+  13      351.0001   51 8.62224e-5 v=0 25 25  0     
  25   O-   1       42.0044   51 .000379497 v=0 25  1 25     
  25   O-   2       46.7347   51 .000370985 v=0 25  3 23     
  25   O-   3       54.6191   51 .000357219 v=0 25  5 21     
  25   O-   4       66.4661   51 .000337489 v=0 25  7 19     
  25   O-   5       82.2704   51 .000312854 v=0 25  9 17     
  25   O-   6      102.0285   51 .000284569 v=0 25 11 15     
  25   O-   7      125.7393   51 .000253982 v=0 25 13 13     
  25   O-   8      153.4025   51 .000222425 v=0 25 15 11     
  25   O-   9      185.0179   51 .000191132 v=0 25 17  9     
  25   O-  10      220.5854   51 .000161158 v=0 25 19  7     
  25   O-  11      260.1049   51 .000133334 v=0 25 21  5     
  25   O-  12      303.5765   51 .000108242 v=0 25 23  3     
  25   O-  13      351.0001   51 8.62224e-5 v=0 25 25  1     
  26   E+   1       45.2097   53 .000388363 v=0 26  0 26     
  26   E+   2       47.9443   53 .000383303 v=0 26  2 24     
  26   E+   3       53.5696   53 .000373101 v=0 26  4 22     
  26   E+   4       63.4296   53 .000355868 v=0 26  6 20     
  26   E+   5       77.2551   53 .000333037 v=0 26  8 18     
  26   E+   6       95.0362   53 .000305814 v=0 26 10 16     
  26   E+   7      116.7705   53 .000275543 v=0 26 12 14     
  26   E+   8      142.4574   53 .000243605 v=0 26 14 12     
  26   E+   9      172.0966   53 .000211326 v=0 26 16 10     
  26   E+  10      205.6880   53 .000179882 v=0 26 18  8     
  26   E+  11      243.2315   53 .000150242 v=0 26 20  6     
  26   E+  12      284.7270   53 .000123129 v=0 26 22  4     
  26   E+  13      330.1745   53 9.90152e-5 v=0 26 24  2     
  26   E+  14      379.5741   53 7.81287e-5 v=0 26 26  0     
  26   E-   1       47.5257   53 .000384074 v=0 26  2 25     
  26   E-   2       53.5679   53 .000373104 v=0 26  4 23     
  26   E-   3       63.4296   53 .000355868 v=0 26  6 21     
  26   E-   4       77.2551   53 .000333037 v=0 26  8 19     
  26   E-   5       95.0362   53 .000305814 v=0 26 10 17     
  26   E-   6      116.7705   53 .000275543 v=0 26 12 15     
  26   E-   7      142.4574   53 .000243605 v=0 26 14 13     
  26   E-   8      172.0966   53 .000211326 v=0 26 16 11     
  26   E-   9      205.6880   53 .000179882 v=0 26 18  9     
  26   E-  10      243.2315   53 .000150242 v=0 26 20  7     
  26   E-  11      284.7270   53 .000123129 v=0 26 22  5     
  26   E-  12      330.1745   53 9.90152e-5 v=0 26 24  3     
  26   E-  13      379.5741   53 7.81287e-5 v=0 26 26  1     
  26   O+   1       46.6807   53 .000385633 v=0 26  1 25     
  26   O+   2       50.1617   53 .000379249 v=0 26  3 23     
  26   O+   3       58.0022   53 .000365253 v=0 26  5 21     
  26   O+   4       69.8477   53 .000345081 v=0 26  7 19     
  26   O+   5       85.6514   53 .000319893 v=0 26  9 17     
  26   O+   6      105.4092   53 .000290973 v=0 26 11 15     
  26   O+   7      129.1199   53 .000259697 v=0 26 13 13     
  26   O+   8      156.7830   53 .000227431 v=0 26 15 11     
  26   O+   9      188.3983   53 .000195434 v=0 26 17  9     
  26   O+  10      223.9657   53 .000164785 v=0 26 19  7     
  26   O+  11      263.4852   53 .000136334 v=0 26 21  5     
  26   O+  12      306.9568   53 .000110678 v=0 26 23  3     
  26   O+  13      354.3803   53 8.81628e-5 v=0 26 25  1     
  26   O-   1       45.3188   53 .00038816  v=0 26  1 26     
  26   O-   2       50.1197   53 .000379325 v=0 26  3 24     
  26   O-   3       58.0021   53 .000365253 v=0 26  5 22     
  26   O-   4       69.8477   53 .000345081 v=0 26  7 20     
  26   O-   5       85.6514   53 .000319893 v=0 26  9 18     
  26   O-   6      105.4092   53 .000290973 v=0 26 11 16     
  26   O-   7      129.1199   53 .000259697 v=0 26 13 14     
  26   O-   8      156.7830   53 .000227431 v=0 26 15 12     
  26   O-   9      188.3983   53 .000195434 v=0 26 17 10     
  26   O-  10      223.9657   53 .000164785 v=0 26 19  8     
  26   O-  11      263.4852   53 .000136334 v=0 26 21  6     
  26   O-  12      306.9568   53 .000110678 v=0 26 23  4     
  26   O-  13      354.3803   53 8.81628e-5 v=0 26 25  2     
  27   E+   1       48.6624   55 .0003964   v=0 27  0 27     
  27   E+   2       51.4982   55 .000391045 v=0 27  2 25     
  27   E+   3       57.0854   55 .000380706 v=0 27  4 23     
  27   E+   4       66.9420   55 .000363129 v=0 27  6 21     
  27   E+   5       80.7665   55 .000339833 v=0 27  8 19     
  27   E+   6       98.5471   55 .000312056 v=0 27 10 17     
  27   E+   7      120.2811   55 .000281166 v=0 27 12 15     
  27   E+   8      145.9679   55 .000248578 v=0 27 14 13     
  27   E+   9      175.6070   55 .00021564  v=0 27 16 11     
  27   E+  10      209.1983   55 .000183554 v=0 27 18  9     
  27   E+  11      246.7418   55 .000153308 v=0 27 20  7     
  27   E+  12      288.2373   55 .000125643 v=0 27 22  5     
  27   E+  13      333.6848   55 .000101036 v=0 27 24  3     
  27   E+  14      383.0843   55 7.97235e-5 v=0 27 26  1     
  27   E-   1       51.0228   55 .000391938 v=0 27  2 26     
  27   E-   2       57.0831   55 .00038071  v=0 27  4 24     
  27   E-   3       66.9420   55 .000363129 v=0 27  6 22     
  27   E-   4       80.7665   55 .000339833 v=0 27  8 20     
  27   E-   5       98.5471   55 .000312056 v=0 27 10 18     
  27   E-   6      120.2811   55 .000281166 v=0 27 12 16     
  27   E-   7      145.9679   55 .000248578 v=0 27 14 14     
  27   E-   8      175.6070   55 .00021564  v=0 27 16 12     
  27   E-   9      209.1983   55 .000183554 v=0 27 18 10     
  27   E-  10      246.7418   55 .000153308 v=0 27 20  8     
  27   E-  11      288.2373   55 .000125643 v=0 27 22  6     
  27   E-  12      333.6848   55 .000101036 v=0 27 24  4     
  27   E-  13      383.0843   55 7.97235e-5 v=0 27 26  2     
  27   O+   1       50.2196   55 .000393451 v=0 27  1 26     
  27   O+   2       53.6871   55 .000386962 v=0 27  3 24     
  27   O+   3       61.5156   55 .000372703 v=0 27  5 22     
  27   O+   4       73.3594   55 .000352122 v=0 27  7 20     
  27   O+   5       89.1625   55 .000326421 v=0 27  9 18     
  27   O+   6      108.9200   55 .000296911 v=0 27 11 16     
  27   O+   7      132.6305   55 .000264997 v=0 27 13 14     
  27   O+   8      160.2934   55 .000232073 v=0 27 15 12     
  27   O+   9      191.9087   55 .000199423 v=0 27 17 10     
  27   O+  10      227.4760   55 .000168149 v=0 27 19  8     
  27   O+  11      266.9955   55 .000139117 v=0 27 21  6     
  27   O+  12      310.4670   55 .000112937 v=0 27 23  4     
  27   O+  13      357.8906   55 8.99624e-5 v=0 27 25  2     
  27   O+  14      409.2661   55 7.03159e-5 v=0 27 27  0     
  27   O-   1       48.7598   55 .000396215 v=0 27  1 27     
  27   O-   2       53.6349   55 .000387059 v=0 27  3 25     
  27   O-   3       61.5156   55 .000372703 v=0 27  5 23     
  27   O-   4       73.3594   55 .000352122 v=0 27  7 21     
  27   O-   5       89.1625   55 .000326421 v=0 27  9 19     
  27   O-   6      108.9200   55 .000296911 v=0 27 11 17     
  27   O-   7      132.6305   55 .000264997 v=0 27 13 15     
  27   O-   8      160.2934   55 .000232073 v=0 27 15 13     
  27   O-   9      191.9087   55 .000199423 v=0 27 17 11     
  27   O-  10      227.4760   55 .000168149 v=0 27 19  9     
  27   O-  11      266.9955   55 .000139117 v=0 27 21  7     
  27   O-  12      310.4670   55 .000112937 v=0 27 23  5     
  27   O-  13      357.8906   55 8.99624e-5 v=0 27 25  3     
  27   O-  14      409.2661   55 7.03159e-5 v=0 27 27  1     
  28   E+   1       52.2406   57 .000403825 v=0 28  0 28     
  28   E+   2       55.1849   57 .000398163 v=0 28  2 26     
  28   E+   3       60.7318   57 .00038771  v=0 28  4 24     
  28   E+   4       70.5846   57 .000369816 v=0 28  6 22     
  28   E+   5       84.4080   57 .000346093 v=0 28  8 20     
  28   E+   6      102.1881   57 .000317805 v=0 28 10 18     
  28   E+   7      123.9219   57 .000286347 v=0 28 12 16     
  28   E+   8      149.6085   57 .000253158 v=0 28 14 14     
  28   E+   9      179.2475   57 .000219613 v=0 28 16 12     
  28   E+  10      212.8387   57 .000186936 v=0 28 18 10     
  28   E+  11      250.3821   57 .000156133 v=0 28 20  8     
  28   E+  12      291.8776   57 .000127958 v=0 28 22  6     
  28   E+  13      337.3251   57 .000102898 v=0 28 24  4     
  28   E+  14      386.7246   57 8.11926e-5 v=0 28 26  2     
  28   E+  15      440.0761   57 6.28628e-5 v=0 28 28  0     
  28   E-   1       54.6485   57 .000399188 v=0 28  2 27     
  28   E-   2       60.7288   57 .000387716 v=0 28  4 25     
  28   E-   3       70.5846   57 .000369816 v=0 28  6 23     
  28   E-   4       84.4080   57 .000346093 v=0 28  8 21     
  28   E-   5      102.1881   57 .000317805 v=0 28 10 19     
  28   E-   6      123.9219   57 .000286347 v=0 28 12 17     
  28   E-   7      149.6085   57 .000253158 v=0 28 14 15     
  28   E-   8      179.2475   57 .000219613 v=0 28 16 13     
  28   E-   9      212.8387   57 .000186936 v=0 28 18 11     
  28   E-  10      250.3821   57 .000156133 v=0 28 20  9     
  28   E-  11      291.8776   57 .000127958 v=0 28 22  7     
  28   E-  12      337.3251   57 .000102898 v=0 28 24  5     
  28   E-  13      386.7246   57 8.11926e-5 v=0 28 26  3     
  28   E-  14      440.0761   57 6.28628e-5 v=0 28 28  1     
  28   O+   1       53.8871   57 .000400649 v=0 28  1 27     
  28   O+   2       57.3446   57 .00039406  v=0 28  3 25     
  28   O+   3       65.1595   57 .000379564 v=0 28  5 23     
  28   O+   4       77.0014   57 .000358608 v=0 28  7 21     
  28   O+   5       92.8037   57 .000332435 v=0 28  9 19     
  28   O+   6      112.5608   57 .000302382 v=0 28 11 17     
  28   O+   7      136.2711   57 .00026988  v=0 28 13 15     
  28   O+   8      163.9339   57 .000236349 v=0 28 15 13     
  28   O+   9      195.5491   57 .000203097 v=0 28 17 11     
  28   O+  10      231.1164   57 .000171247 v=0 28 19  9     
  28   O+  11      270.6358   57 .000141681 v=0 28 21  7     
  28   O+  12      314.1073   57 .000115018 v=0 28 23  5     
  28   O+  13      361.5308   57 9.16201e-5 v=0 28 25  3     
  28   O+  14      412.9063   57 7.16117e-5 v=0 28 27  1     
  28   O-   1       52.3274   57 .000403657 v=0 28  1 28     
  28   O-   2       57.2805   57 .000394181 v=0 28  3 26     
  28   O-   3       65.1594   57 .000379564 v=0 28  5 24     
  28   O-   4       77.0014   57 .000358608 v=0 28  7 22     
  28   O-   5       92.8037   57 .000332435 v=0 28  9 20     
  28   O-   6      112.5608   57 .000302382 v=0 28 11 18     
  28   O-   7      136.2711   57 .00026988  v=0 28 13 16     
  28   O-   8      163.9339   57 .000236349 v=0 28 15 14     
  28   O-   9      195.5491   57 .000203097 v=0 28 17 12     
  28   O-  10      231.1164   57 .000171247 v=0 28 19 10     
  28   O-  11      270.6358   57 .000141681 v=0 28 21  8     
  28   O-  12      314.1073   57 .000115018 v=0 28 23  6     
  28   O-  13      361.5308   57 9.16201e-5 v=0 28 25  4     
  28   O-  14      412.9063   57 7.16117e-5 v=0 28 27  2     
  29   E+   1       55.9444   59 .000410635 v=0 29  0 29     
  29   E+   2       59.0042   59 .000404653 v=0 29  2 27     
  29   E+   3       64.5091   59 .00039411  v=0 29  4 25     
  29   E+   4       74.3576   59 .000375928 v=0 29  6 23     
  29   E+   5       88.1797   59 .000351815 v=0 29  8 21     
  29   E+   6      105.9592   59 .00032306  v=0 29 10 19     
  29   E+   7      127.6927   59 .000291082 v=0 29 12 17     
  29   E+   8      153.3791   59 .000257345 v=0 29 14 15     
  29   E+   9      183.0180   59 .000223245 v=0 29 16 13     
  29   E+  10      216.6091   59 .000190028 v=0 29 18 11     
  29   E+  11      254.1525   59 .000158716 v=0 29 20  9     
  29   E+  12      295.6479   59 .000130074 v=0 29 22  7     
  29   E+  13      341.0953   59 .0001046   v=0 29 24  5     
  29   E+  14      390.4948   59 8.25355e-5 v=0 29 26  3     
  29   E+  15      443.8464   59 6.39025e-5 v=0 29 28  1     
  29   E-   1       58.4026   59 .000405822 v=0 29  2 28     
  29   E-   2       64.5051   59 .000394117 v=0 29  4 26     
  29   E-   3       74.3576   59 .000375928 v=0 29  6 24     
  29   E-   4       88.1797   59 .000351815 v=0 29  8 22     
  29   E-   5      105.9592   59 .00032306  v=0 29 10 20     
  29   E-   6      127.6927   59 .000291082 v=0 29 12 18     
  29   E-   7      153.3791   59 .000257345 v=0 29 14 16     
  29   E-   8      183.0180   59 .000223245 v=0 29 16 14     
  29   E-   9      216.6091   59 .000190028 v=0 29 18 12     
  29   E-  10      254.1525   59 .000158716 v=0 29 20 10     
  29   E-  11      295.6479   59 .000130074 v=0 29 22  8     
  29   E-  12      341.0953   59 .0001046   v=0 29 24  6     
  29   E-  13      390.4948   59 8.25355e-5 v=0 29 26  4     
  29   E-  14      443.8464   59 6.39025e-5 v=0 29 28  2     
  29   O+   1       57.6831   59 .000407225 v=0 29  1 28     
  29   O+   2       61.1345   59 .00040054  v=0 29  3 26     
  29   O+   3       68.9337   59 .000385835 v=0 29  5 24     
  29   O+   4       80.7736   59 .000364536 v=0 29  7 22     
  29   O+   5       96.5751   59 .000337931 v=0 29  9 20     
  29   O+   6      116.3318   59 .000307382 v=0 29 11 18     
  29   O+   7      140.0418   59 .000274343 v=0 29 13 16     
  29   O+   8      167.7045   59 .000240258 v=0 29 15 14     
  29   O+   9      199.3195   59 .000206456 v=0 29 17 12     
  29   O+  10      234.8868   59 .000174079 v=0 29 19 10     
  29   O+  11      274.4062   59 .000144024 v=0 29 21  8     
  29   O+  12      317.8776   59 .000116921 v=0 29 23  6     
  29   O+  13      365.3011   59 9.31355e-5 v=0 29 25  4     
  29   O+  14      416.6766   59 7.27961e-5 v=0 29 27  2     
  29   O+  15      472.0041   59 5.58303e-5 v=0 29 29  0     
  29   O-   1       56.0215   59 .000410483 v=0 29  1 29     
  29   O-   2       61.0562   59 .00040069  v=0 29  3 27     
  29   O-   3       68.9336   59 .000385835 v=0 29  5 25     
  29   O-   4       80.7736   59 .000364536 v=0 29  7 23     
  29   O-   5       96.5751   59 .000337931 v=0 29  9 21     
  29   O-   6      116.3318   59 .000307382 v=0 29 11 19     
