0.000000000000000000e+00 1.102633131168013693e-06
1.000000000000000000e+00 4.036913033945703391e-06
2.000000000000000000e+00 4.073363715967786411e-06
3.000000000000000000e+00 4.999393292738807566e-04
4.000000000000000000e+00 5.028736091766583712e-04
5.000000000000000000e+00 5.029100598586804796e-04
6.000000000000000000e+00 6.281887758009537621e-04
7.000000000000000000e+00 6.311230557037314851e-04
8.000000000000000000e+00 6.311595063857535935e-04
9.000000000000000000e+00 6.634785036006336399e-04
1.000000000000000000e+01 6.664127835034112544e-04
1.100000000000000000e+01 6.664492341854334713e-04
1.200000000000000000e+01 1.399851081109028915e-03
1.300000000000000000e+01 1.402785361011806746e-03
1.400000000000000000e+01 1.402821811693828746e-03
1.500000000000000000e+01 2.792828474855743072e-03
1.600000000000000000e+01 2.795762754758520686e-03
1.700000000000000000e+01 2.795799205440542903e-03
1.800000000000000000e+01 3.122501656435695914e-03
1.900000000000000000e+01 3.125435936338473528e-03
2.000000000000000000e+01 3.125472387020495745e-03
2.100000000000000000e+01 3.344587004959268233e-03
2.200000000000000000e+01 3.347521284862045848e-03
2.300000000000000000e+01 3.347557735544068064e-03
2.400000000000000000e+01 3.794308229611324454e-03
2.500000000000000000e+01 3.797242509514102502e-03
2.600000000000000000e+01 3.797278960196124719e-03
2.700000000000000000e+01 3.879441075641526428e-03
2.800000000000000000e+01 3.882375355544304043e-03
2.900000000000000000e+01 3.882411806226326260e-03
3.000000000000000000e+01 4.214464761708796095e-03
3.100000000000000000e+01 4.217399041611573710e-03
3.200000000000000000e+01 4.217435492293595926e-03
3.300000000000000000e+01 4.449380294670616208e-03
3.400000000000000000e+01 4.452314574573393822e-03
3.500000000000000000e+01 4.452351025255416039e-03
3.600000000000000000e+01 4.795657217545152944e-03
3.700000000000000000e+01 4.798591497447930558e-03
3.800000000000000000e+01 4.798627948129952775e-03
3.900000000000000000e+01 4.927358088026191109e-03
4.000000000000000000e+01 4.930292367928969591e-03
4.100000000000000000e+01 4.930328818610991808e-03
4.200000000000000000e+01 5.290908077843942646e-03
4.300000000000000000e+01 5.293842357746720260e-03
4.400000000000000000e+01 5.293878808428742477e-03
4.500000000000000000e+01 5.390094939961283943e-03
4.600000000000000000e+01 5.393029219864061558e-03
4.700000000000000000e+01 5.393065670546083774e-03
4.800000000000000000e+01 5.484133143243004674e-03
4.900000000000000000e+01 5.487067423145782288e-03
5.000000000000000000e+01 5.487103873827804505e-03
5.100000000000000000e+01 5.758041793297948366e-03
5.200000000000000000e+01 5.760976073200725980e-03
5.300000000000000000e+01 5.761012523882748197e-03
5.400000000000000000e+01 5.812116380077708873e-03
5.500000000000000000e+01 5.815050659980486487e-03
5.600000000000000000e+01 5.815087110662509572e-03
5.700000000000000000e+01 5.816139624105895987e-03
5.800000000000000000e+01 5.819073904008673602e-03
5.900000000000000000e+01 5.819110354690695819e-03
6.000000000000000000e+01 6.174518173411765350e-03
6.100000000000000000e+01 6.177452453314542964e-03
6.200000000000000000e+01 6.177488903996565181e-03
6.300000000000000000e+01 6.196702969757455007e-03
6.400000000000000000e+01 6.199637249660232621e-03
6.500000000000000000e+01 6.199673700342254838e-03
6.600000000000000000e+01 6.245428418950474056e-03
6.700000000000000000e+01 6.248362698853251671e-03
6.800000000000000000e+01 6.248399149535273887e-03
6.900000000000000000e+01 6.253073949504606502e-03
7.000000000000000000e+01 6.256008229407384116e-03
7.100000000000000000e+01 6.256044680089406333e-03
7.200000000000000000e+01 6.264200520191848080e-03
7.300000000000000000e+01 6.267134800094625695e-03
7.400000000000000000e+01 6.267171250776647912e-03
7.500000000000000000e+01 6.282220826116514424e-03
7.600000000000000000e+01 6.285155106019292039e-03
7.700000000000000000e+01 6.285191556701314256e-03
7.800000000000000000e+01 1.333259375686238028e-02
7.900000000000000000e+01 1.333552803676515616e-02
8.000000000000000000e+01 1.333556448744717751e-02
8.100000000000000000e+01 1.336756362992731414e-02
8.200000000000000000e+01 1.337049790983009176e-02
8.300000000000000000e+01 1.337053436051211137e-02
8.400000000000000000e+01 1.337962880567662369e-02
8.500000000000000000e+01 1.338216212807715952e-02
8.600000000000000000e+01 1.338256308557940130e-02
8.700000000000000000e+01 1.338259953626142265e-02
8.800000000000000000e+01 1.338509640797993540e-02
8.900000000000000000e+01 1.338513285866195675e-02
9.000000000000000000e+01 1.352080229714815174e-02
9.100000000000000000e+01 1.352373657705092935e-02
9.200000000000000000e+01 1.352377302773295070e-02
9.300000000000000000e+01 1.361849468130258908e-02
9.400000000000000000e+01 1.362142896120536496e-02
9.500000000000000000e+01 1.362146541188738631e-02
9.600000000000000000e+01 1.377895969623430319e-02
9.700000000000000000e+01 1.378189397613707907e-02
9.800000000000000000e+01 1.378193042681910042e-02
9.900000000000000000e+01 1.378979010513011437e-02
1.000000000000000000e+02 1.379272438503289198e-02
1.010000000000000000e+02 1.379276083571491160e-02
1.020000000000000000e+02 1.380771928434972561e-02
1.030000000000000000e+02 1.381044852916613053e-02
1.040000000000000000e+02 1.381065356425250322e-02
1.050000000000000000e+02 1.381069001493452457e-02
1.060000000000000000e+02 1.381338280906890641e-02
1.070000000000000000e+02 1.381341925975092776e-02
