  0.0000000E+00 -1.770251281655469E-002
   1.000000     -1.718172327588239E-002
   2.000000     -1.667984985509142E-002
   3.000000     -1.618374860361069E-002
   4.000000     -1.559756290246514E-002
   5.000000     -1.535994004521254E-002
   6.000000     -1.460854996500751E-002
   7.000000     -1.368793320099326E-002
   8.000000     -1.343102190398856E-002
   9.000000     -1.273180184015606E-002
   10.00000     -1.178332805690268E-002
   11.00000     -1.086114872655304E-002
   12.00000     -9.978607632960945E-003
   13.00000     -9.682716439436523E-003
   14.00000     -9.143136454927384E-003
   15.00000     -8.359015193350380E-003
   16.00000     -7.627485127167705E-003
   17.00000     -6.948263108510466E-003
   18.00000     -6.319919732060614E-003
   19.00000     -5.740301973838244E-003
   20.00000     -5.206824955258574E-003
   21.00000     -4.716676780532729E-003
   22.00000     -4.266961269956199E-003
   23.00000     -3.854797325355775E-003
   24.00000     -3.605806941334082E-003
   25.00000     -3.477357145421397E-003
   26.00000     -3.132001529953128E-003
   27.00000     -2.816160366652261E-003
   28.00000     -2.527460718312022E-003
   29.00000     -2.263688602015462E-003
   30.00000     -2.022793766502647E-003
   31.00000     -1.802885637412985E-003
   32.00000     -1.602226533607289E-003
   33.00000     -1.419223330509079E-003
   34.00000     -1.252418296706352E-003
   35.00000     -1.100479602787644E-003
   36.00000     -9.621918466860509E-004
   37.00000     -8.364468291832585E-004
   38.00000     -7.222347337076663E-004
   39.00000     -6.186358078804345E-004
   40.00000     -5.248126046629764E-004
   41.00000     -4.400028144090886E-004
   42.00000     -3.635127029379915E-004
   43.00000     -2.947111634468910E-004
   44.00000     -2.330243915033666E-004
   45.00000     -1.779312041269038E-004
   46.00000     -1.289590507885745E-004
   47.00000     -8.568081686563913E-005
   48.00000     -4.771262334843058E-005
   49.00000     -1.471303960689835E-005
