0.000000000000000000e+00 5.923235828588504562e-07
1.000000000000000000e+00 2.834040527216961180e-06
2.000000000000000000e+00 2.852265868228002691e-06
3.000000000000000000e+00 3.508423707978031197e-05
4.000000000000000000e+00 3.732595402413842195e-05
5.000000000000000000e+00 3.734417936514946261e-05
6.000000000000000000e+00 2.999417271551152757e-04
7.000000000000000000e+00 3.021834440994734263e-04
8.000000000000000000e+00 3.022016694404844805e-04
9.000000000000000000e+00 6.690272086714451304e-04
1.000000000000000000e+01 6.712689256158033352e-04
1.100000000000000000e+01 6.712871509568143352e-04
1.200000000000000000e+01 7.119232825420830938e-04
1.300000000000000000e+01 7.141649994864412987e-04
1.400000000000000000e+01 7.141832248274522987e-04
1.500000000000000000e+01 1.301428316413575769e-03
1.600000000000000000e+01 1.303670033357934082e-03
1.700000000000000000e+01 1.303688258698944974e-03
1.800000000000000000e+01 1.338604822641423914e-03
1.900000000000000000e+01 1.340846539585782010e-03
2.000000000000000000e+01 1.340864764926792902e-03
2.100000000000000000e+01 2.872707410705986966e-03
2.200000000000000000e+01 2.874949127650345063e-03
2.300000000000000000e+01 2.874967352991356171e-03
2.400000000000000000e+01 2.996870735778383969e-03
2.500000000000000000e+01 2.999112452722742066e-03
2.600000000000000000e+01 2.999130678063753174e-03
2.700000000000000000e+01 3.443544683413395091e-03
2.800000000000000000e+01 3.445786400357753188e-03
2.900000000000000000e+01 3.445804625698764296e-03
3.000000000000000000e+01 3.546796707843248922e-03
3.100000000000000000e+01 3.549038424787607018e-03
3.200000000000000000e+01 3.549056650128618127e-03
3.300000000000000000e+01 3.826610368385769626e-03
3.400000000000000000e+01 3.828852085330127723e-03
3.500000000000000000e+01 3.828870310671138831e-03
3.600000000000000000e+01 4.008511118147621219e-03
3.700000000000000000e+01 4.010752835091979315e-03
3.800000000000000000e+01 4.010771060432990857e-03
3.900000000000000000e+01 4.317398298304481012e-03
4.000000000000000000e+01 4.319640015248839109e-03
4.100000000000000000e+01 4.319658240589850651e-03
4.200000000000000000e+01 4.449764393732422683e-03
4.300000000000000000e+01 4.452006110676780780e-03
4.400000000000000000e+01 4.452024336017792322e-03
4.500000000000000000e+01 4.570206559803891011e-03
4.600000000000000000e+01 4.572448276748249107e-03
4.700000000000000000e+01 4.572466502089259782e-03
4.800000000000000000e+01 4.856768152855750649e-03
4.900000000000000000e+01 4.859009869800108745e-03
5.000000000000000000e+01 4.859028095141119420e-03
5.100000000000000000e+01 5.012736064892991429e-03
5.200000000000000000e+01 5.014977781837349526e-03
5.300000000000000000e+01 5.014996007178360200e-03
5.400000000000000000e+01 5.274716229256208241e-03
5.500000000000000000e+01 5.276957946200566338e-03
5.600000000000000000e+01 5.276976171541577013e-03
5.700000000000000000e+01 5.327259887391040845e-03
5.800000000000000000e+01 5.329501604335398941e-03
5.900000000000000000e+01 5.329519829676409616e-03
6.000000000000000000e+01 5.545900190830001415e-03
6.100000000000000000e+01 5.548141907774359512e-03
6.200000000000000000e+01 5.548160133115370186e-03
6.300000000000000000e+01 5.560799407106527259e-03
6.400000000000000000e+01 5.563041124050885355e-03
6.500000000000000000e+01 5.563059349391896030e-03
6.600000000000000000e+01 5.713003786224988244e-03
6.700000000000000000e+01 5.715245503169346340e-03
6.800000000000000000e+01 5.715263728510357015e-03
6.900000000000000000e+01 5.908096949077682597e-03
7.000000000000000000e+01 5.910338666022040693e-03
7.100000000000000000e+01 5.910356891363051368e-03
7.200000000000000000e+01 5.944807342209173194e-03
7.300000000000000000e+01 5.946506855258452441e-03
7.400000000000000000e+01 5.947049059153531290e-03
7.500000000000000000e+01 5.947067284494541965e-03
7.600000000000000000e+01 5.948748572202810538e-03
7.700000000000000000e+01 5.948766797543821212e-03
7.800000000000000000e+01 6.240873450598290531e-03
7.900000000000000000e+01 6.243115167542648627e-03
8.000000000000000000e+01 6.243133392883659302e-03
8.100000000000000000e+01 6.254947970194066863e-03
8.200000000000000000e+01 6.257189687138424959e-03
8.300000000000000000e+01 6.257207912479435634e-03
8.400000000000000000e+01 6.301336019402420906e-03
8.500000000000000000e+01 6.303577736346779002e-03
8.600000000000000000e+01 6.303595961687789677e-03
8.700000000000000000e+01 6.319160402911219894e-03
8.800000000000000000e+01 6.321402119855577123e-03
8.900000000000000000e+01 6.321420345196587798e-03
9.000000000000000000e+01 6.323106189240109906e-03
9.100000000000000000e+01 6.325347906184468003e-03
9.200000000000000000e+01 6.325366131525478677e-03
9.300000000000000000e+01 6.347792413639565846e-03
9.400000000000000000e+01 6.350034130583923943e-03
9.500000000000000000e+01 6.350052355924934618e-03
9.600000000000000000e+01 6.365038142571263768e-03
9.700000000000000000e+01 6.367279859515621865e-03
9.800000000000000000e+01 6.367298084856632540e-03
9.900000000000000000e+01 1.341995829589938405e-02
1.000000000000000000e+02 1.342220001284374041e-02
1.010000000000000000e+02 1.342221823818475282e-02
1.020000000000000000e+02 1.348321389821345584e-02
1.030000000000000000e+02 1.348545561515781220e-02
1.040000000000000000e+02 1.348547384049882461e-02
1.050000000000000000e+02 1.350337112537166630e-02
1.060000000000000000e+02 1.350561284231602439e-02
1.070000000000000000e+02 1.350563106765703680e-02
1.080000000000000000e+02 1.351611975140889176e-02
1.090000000000000000e+02 1.351836146835324812e-02
1.100000000000000000e+02 1.351837969369426053e-02
1.110000000000000000e+02 1.351970103091756047e-02
1.120000000000000000e+02 1.352194274786191683e-02
1.130000000000000000e+02 1.352196097320292924e-02
1.140000000000000000e+02 1.362814180993325748e-02
1.150000000000000000e+02 1.363038352687761384e-02
1.160000000000000000e+02 1.363040175221862799e-02
1.170000000000000000e+02 1.371872631109338596e-02
1.180000000000000000e+02 1.372096802803774405e-02
1.190000000000000000e+02 1.372098625337875646e-02
