     0   -0.8952258679E-02
     1   -0.8626532287E-02
     2   -0.8308348422E-02
     3   -0.7997638232E-02
     4   -0.7694332322E-02
     5   -0.7398360737E-02
     6   -0.7109652961E-02
     7   -0.6828137907E-02
     8   -0.6553743905E-02
     9   -0.6286398699E-02
    10   -0.6026029436E-02
    11   -0.5772562656E-02
    12   -0.5525924286E-02
    13   -0.5286039630E-02
    14   -0.5052833361E-02
    15   -0.4826229511E-02
    16   -0.4606151460E-02
    17   -0.4392521933E-02
    18   -0.4185262984E-02
    19   -0.3984295992E-02
    20   -0.3789541648E-02
    21   -0.3600919951E-02
    22   -0.3418350191E-02
    23   -0.3241750946E-02
    24   -0.3071040071E-02
    25   -0.2906134688E-02
    26   -0.2746951177E-02
    27   -0.2593405167E-02
    28   -0.2445411527E-02
    29   -0.2302884357E-02
    30   -0.2165736978E-02
    31   -0.2033881925E-02
    32   -0.1907230938E-02
    33   -0.1785694952E-02
    34   -0.1669184091E-02
    35   -0.1557607656E-02
    36   -0.1450874123E-02
    37   -0.1348891132E-02
    38   -0.1251565480E-02
    39   -0.1158803115E-02
    40   -0.1070509132E-02
    41   -0.9865877624E-03
    42   -0.9069423746E-03
    43   -0.8314754659E-03
    44   -0.7600886604E-03
    45   -0.6926827060E-03
    46   -0.6291574728E-03
    47   -0.5694119526E-03
    48   -0.5133442591E-03
    49   -0.4608516310E-03
    50   -0.4118304344E-03
    51   -0.3661761700E-03
    52   -0.3237834808E-03
    53   -0.2845461627E-03
    54   -0.2483571801E-03
    55   -0.2151086839E-03
    56   -0.1846920367E-03
    57   -0.1569978450E-03
    58   -0.1319160005E-03
    59   -0.1093357367E-03
    60   -0.8914570365E-04
    61   -0.7123407347E-04
    62   -0.5548869128E-04
    63   -0.4179729934E-04
    64   -0.3004788889E-04
    65   -0.2012928357E-04
    66   -0.1193218572E-04
    67   -0.5351256394E-05
    68   -0.2899309602E-06
    69    0.3325073607E-05
    70    0.5479802876E-05
